username,date,score,review
mr-NachoMen,"Jul 14, 2018",9,"Monolith's F.E.A.R. is a unique experience in gaming, it mix perfectly the blockbuster action from a first person shooter with horror elements. The core gameplay mechanic relies on slow motion in combat to take down enemies  easily when needed.
For being a game released in 2005, the game features the most advanced AI in gaming history and still one of the most advanced after 12 years of it's release, enemies react to you combat tactics they will regroup, take cover and even make their own combats paths. It was one of the few games that it started featured dynamic lighting and shadows just like Doom 3 in 2004 with tons of particle effects and some little destructible environment to add some Emerson, so in a few words it was a tech improvement. The game play pretty well in solid 60 FPS, but with modern hardware the game might crash in higher resolutions, but still playable.
The story however it's an intriguing plot that unveils around Alma and Fettel, still pretty descent for a horror game. This is more a horror game than a shooter even that it looks contrary, at the end the most important part of the game are the combat, horror and the visuals.
Wish more games can have this level of immersion and a high advanced AI on them!!"
KARF4GEN,"May 10, 2018",10,"оя юность прошла далеко не за монитором компьютера и мне есть о чем вспомнить.
Но когда я себя спрашиваю о игре, которая была способна меня оставить дома на ум сразу приходит FEAR.
Не макс пейн или Старкрафт,а именно FEAR. Ни одна игра не совмещала в себе черты шутера и хоррора. Было что и почитать для ЛОРа, в общем контента завались для тех лет.
Господи, какой же там был ИИ у ботов, миллиардный активижн себе такого не был в состоянии позволить,да и сейчас не может.
А вспомнить, как же я подпрыгнул от мелькнувшей тени в персеус мандейт!
До сих пор в памяти осталось...
Это ли не показатель качества?!
Жаль серия по немногу погибла и саму студию в целом жаль, такая талантливая банда теперь делает скучные поделки для WB.
Наверняка будет перезапуск и наверняка его буду ждать с тревогой и надеждой."
ChosenUndead99,"Apr 29, 2018",9,"Known as having the best A.I ever, F.E.A.R delivers as both a great shooter and a great horror game. With no hand holding and brutal enemies, this game will quickly become one of your favourites!"
Metalpizza123,"Apr 9, 2018",9,"The only downside is how bad it runs on modern systems. be sure to get the a directx8input fix. just google it, along with a way to force widescreen all the time."
CAH9t,"Apr 3, 2018",8,"Believe it or not. F still boasts the best action component in the business, very detailed, thorough. IQ is best also. I wonder whether horror stuff spoiled the game, or elevated?"
Zarniwooop,"Feb 22, 2018",9,"One of the very, very few shooters I've played through to the end. The AI is the best in the history of shooters, the game is atmospheric and it gets legitimately frightening. I really enjoyed this."
iddqd4,"Feb 13, 2018",9,"Необычная смесь хоррора и шутера от первого лица, с прекрасным на то время искусственным интеллектом противников."
alexfsmw,"Feb 7, 2018",2,"I think this is the most boring and repetitive game I have ever played! The whole game is just walking around in buildings and shooting people, that's all you will be doing for the entire duration of the game! And the story is completely pathetic and irrelevant.
Don't be fooled by its good rating, this game is a total waste of time, avoid it all cost!"
Mass40K,"Nov 16, 2017",8,"[True Score 8.5/10] FEAR is a phenomenal FPS that still holds up in 2017, especially on PC. This game has so many graphical elements that are incredible for its time. Dynamic shadows, amazing lighting, particle effects, etc. The AI is smart and is arguably better than most games now, even current releases. Most importantly, the game is just all around fun with lots of good jumps to be had from the spooks. Best of all, the game runs buttery smooth on high refresh rate monitors. Playing FEAR at 144 fps is a joy to behold.
FEAR is a shining example **** that has stood the test of time.
Monolith delivered a timeless experience and it is not talked about enough today."
GolovA,"Aug 29, 2016",8,"Nice.  Scary.  Freaking well made PC Game!

Replaying it in 2015 you really begin to appreciate how a game for a PC should be made.
Really puts all the lame abysmal garbage ports we get now a days.

Highly recommend this even now in 2016 for its awesome execution (remember how a PC Game should feel like), amazing atmosphere, serious level design, sound, and - of course - amazing gameplay.

Complete a PC Game - THEN port it to consoles.  Not the other way around.
Learn, you greedy **** - maybe you'll start earning some back some respect from PC Gamers."
Captain_Chaos,"Jun 22, 2016",10,"2/15/2012: Some time ago after first getting an Xbox 360, I grabbed FEAR and Gears of War, thinking they both looked fun. Gears is fun, sure. But FEAR turned out to be my favorite singleplayer FPS ever. It's not really the gameplay that stands out, but the story, and the feeling of the game. Even without any of that it would be a very fun single-player FPS, but the sheer creep factor made me replay it again and again. Monolith created an enemy both terrifying and supremely tragic in Alma. FEAR might not scare most people, since it is at its core a series of Matrix-like gun battles and jump scares. Doom 3 tought me that monsters in a closet can't scare you if you've got a gun. You many not fear Alma. But you will glimpse into her mind, and you will know her terror of loss, entrapment and sheer, unbridled rage. Fear not sewers and empty warehouses. Fear instead the shadows of your own mind- for that is where Alma lurks."
llamayarmybar,"Apr 5, 2016",8,"Does F.E.A.R. have a great storyline?  No, not particularly amazing.  Do some of its psychic spooks give players the jitters?  No, its not terribly scary whatsoever, though you may find a jump scare or two.  I think what the game does very well is atmosphere.  Besides the sound design being absolutely killer, (taking full advantage of environmental audio and surround sound set ups) F.E.A.R. has a way of isolating the player completely.  It does this by pitting you against a backdrop of psychic clone super soldiers, ghostly phenomena, cramped office complexes, and of course the games antagonist ""Paxton Fettel.""  It establishes fairly early on that you are the ""point man"" which means your automatically the silent protagonist throughout the entire game, so of course you'll be hearing most of the supporting characters progressing the story along either via headset or answering machine messages.  This isn't exactly original and most of the information you get is really just there to keep the plot from getting dull.  Of course its all rather pointless in the end because quite simply, the best parts of the game are going to be, hands down, the gameplay itself.  The combat is immensely enjoyable, though not brutal unless you have selected ""extreme"" difficulty when starting a new game, and is the reason that First Encounter Assault whatever even lodged its way into our collective memories.  Its just such a freaking joy to have gunplay that works, a ""bullet time"" mechanic (borrowed from Max Payne of course), a decent selection of weapons to utilize (though late game weapons are a little over powered) and linear, but well crafted levels to do it all in.  Some of the highest points in the game are fairly early on, but the Armacham office complex is easily the best portion of the game.  It starts slow, but it builds tension really well by going from silent office cubicles, meeting rooms, dark hallways, to all out ballistic battles, cloaked assailants, surprise attacks and finally a parking garage shootout before the level ends.  This is sadly right before the game trips over something in the dark.  Suddenly everything becomes very sloppy.  It drops all its earlier accomplishments and instead trades those wonderful intense gunfights with the occasional splash of mysterious intrigue, for a drawn out last level that will have you wishing the game had ended 45 minutes earlier.  It just never really gets back on its feet and instead decides to culminate everything into a bizarre psychic ghost ""fight"" that isn't challenging or even fun.  The whole thing feels like they didn't quite have an idea of how they wanted to end the game.  Instead it just feels like forced exposition from characters we don't even know or care about.  The strongest elements I feel are definitely the early levels and their respective themes, the few claustrophobic areas are where everything really works (mechanically speaking), and it doesn't hurt the pacing of the game to toss in the occasional spooky sequence.  Of course their are in fact far too many attempts at jump scares, some of which are quite difficult to spot.  If the player isn't paying attention or is looking the wrong direction you will miss tons of them.  These are just sequences where something semi-scary is happening near you, but like I said- most people will miss them inadvertently.  The first 50 percent of F.E.A.R. is loads of fun, but the title as a whole?  Not that great.  Its much better than your average first person shooter, it looks great (even in 2016), it plays great (especially important in 2016), its aged quite well and its fairly short too.  The horror doesn't really work in my opinion because it can't decide if its a science fiction or a horror film, the characters are bland and not even remotely interesting.  The enemies are lifeless spawns that shoot everything you shoot, the weapons are fairly generic until late game, the jump scares are cheap, and the slow motion bullet time is far too exploitative- a.k.a. it ruins the challenge.  All in all, its got some great parts, but once again they don't all fit together as well as they could."
GamingEnderman,"Dec 1, 2015",9,"F.E.A.R is a really Good Game that has really good FPS Gameplay and the Main Antagonist is Super Creepy, Even though some People thinks/Says that this Game has no replay Value, I think that the game has some Replay Value if you are planning to Challenge Yourself and Crank up the Difficulty all the way. All in all the Game is very Awesome and both the FPS and Horror Aspects of F.E.A.R is awesome."
epistm87,"Nov 11, 2015",10,"You must get this one! its really worth it As scary as DOOM 3 and with smooth, fluid controls.  Easily the greatest FPS of 2005, amazing single player and multiplayer experience."
LegionIscariot,"Oct 7, 2015",9,"F.E.A.R. Platinum: FEAR + FEAR Extraction Point + FEAR Perseus Mandate

FEAR is a very fun FPS game. This is mostly due to reflex time (slow motion). Without it i doubt the game would be as good.
There is also the creepy atmosphere that keeps it interesting, although not creepy enough.

The gameplay is where this game shines for me, its great, better than modern FPS's:
You are able to hold up to 3 weapons.
There is no button to go into cover, instead you stand or crouch behind walls and objects and can lean out to shoot.
No regenerating health. You can carry 10 health packs. And pick up armor.
No cut scenes, you're always in control of the protagonist
And of course the slow mo.

The game is gory. You can tear enemies apart with bullets. Even blow heads off with shotguns

The story is pretty good, characters are good even though you spend most of your time alone and dont get to interact with them much.

However, the game seems to be more fun and creepier at the beginning.
But afterwards it gets a little repetitive. You fight the same enemies throughout the game.

I wish i didnt spend so much time indoors, and more time outside in the streets.

Sound design is also amazing. Just the sound of walking or climbing or swimming sound so good.
The weapons, especially the shotgun, sound great.
However what this game is missing is a soundtrack. There is no background music to get you pumped up, especially during battle sequences.

One of the best FPS I've played."
jelikey,"Aug 21, 2015",8,"it shows the graphic technology as 2005 games. and in slowing time the feeling of shooting is cool. and the mood, and the storyline is good. but it has a bug frame drop."
Kislen,"Aug 12, 2015",10,"This game was amazing during its time. Engaging gameplay, truly, a bit scary (coming from someone that is virtually never startled by 'scary' movies or games), great atmosphere, story, sounds and visuals."
Nawt,"Jul 14, 2015",8,"Satisfying gunplay: The Game.

Spooks are not spooky enough anymore (probably because they warn you about them for some reason).
Locations design so uninspired that you always going to be saying to yourself: ""Hey! I've already been in the identical room, like 15 minutes ago.""
Story is completely trivial. And it's good that the game is aware of this, It doesn't try to stop action for a long time.
AI is as good as everyone claimed it to be. They rarely act moronic, they flank, a lot. They ambush when they outnumbered. They won't go to the room when there is clearly someone with shotgun around the corner waiting for them, they act like real people, and this is ironic considering that most of them are mindless clones without any free will, controlled by someone else.
I think the most disappointing part of this game is that there are only two encounters with ninja assassins, they were the best."
Marick,"Mar 19, 2015",8,"F.E.A.R. is a horror game developed by Monolith Productions and published by Vivendi. The story is a supernatural that follows FEAR (First Encounter Assault Recon), a fictional special team force. The player assumes the role of F.E.A.R.'s Point Man, who possesses superhuman reflexes, and must uncover the secrets of a paranormal menace in the form of a little girl."
sft,"Mar 15, 2015",8,"G.R.E.A.T.

This was a replay for me, having first played FEAR some years ago. I had fond memories of the game and thought it time to revisit it. I’m glad I did. The game has a wonderfully spooky and tense atmosphere and outdoes many more recent titles in this respect (it still startled me on several occasions). The graphics are pretty good given the game’s age. It comes from the era when FPSs were commonly set in research facilities, abandoned factories, and office buildings, and this lack of diversity in the environments is one of the game’s weaknesses. As is the lack of humour -- there are no laughs here. But the game’s strengths lie in the atmosphere and in the combat. There is a palpable sense of apprehension as you sneak along the corridors under the flickering lights. The AI is crafty and the combat is always fun, especially when using the slo-mo, or bullet-time, ability, which is flawlessly implemented. If you like a good old-fashioned FPS with loads of atmosphere and plenty of exhilarating combat you can’t go far wrong with this classic."
DrugsMeazureTim,"Feb 27, 2015",9,"2005 was a f*cking great year to gaming. due to resident evil 4 and the amazing god of war.
but i couldn't forget this one. holy ****....

the graphics are good.
AI is one of the best iv'e ever seen. unique AI. the only game that i've seen who do give a **** about amazing AI ever since is the last of us.
the combat. and shooting is amazing
story is interesting.
alma wade is **** great and so interesting in the case. and also so damn scary...
all the scares u get are insane.
and everything almost in this game is awesome.
and the slow motion is **** good. it helped me a lot."
mikhailmaldonag,"Dec 4, 2014",10,"8 Horas de mucha diversión. Lo bueno: mucha acción, interesante historia, el estilo de FPS recuerda mucho a Half-Life, Quake y toda la generación 1995-2005.

Teniendo en cuenta que tiene 10 años de antigüedad las gráficas siguen muy buenas y los efectos de iluminación llaman mucho la atención.

Es entretenido, emocionante y tiene algunas escenas de terror, el juego da sustos pero más acción. La historia es interesante.

Lo malo: no es para jugar más de 1 o 2 horas al día, los escenarios y los enemigos son muy repetitivos, jugar varios niveles (Intervalos) de seguido es repetir una y otra vez la misma temática. Pero para los que les gusta la rejugabilidad el juego resultará perfecto, se pueden hacer muchos speedruns con distintas armas.

Vale cada uno de los 3 dolares que cuesta."
JamieBrandAli,"Nov 27, 2014",1,"So this game attempts to copy games like Doom 3 and call of duty which both have gripping campaigns and can both be replayed 10000s of times. This game makes me want to cry because its so bad.
Btw whoever made this game is a ****"
karmasleeper,"Sep 14, 2014",9,"Hands down one of the best FPS games ever made.  Why people call it a horror FPS is beyond me though.  I did not find the game frightening at all aside from a couple jump scares.  Best gun play and attention to detail.  Bullets rip out chunks of dry wall and bullets will spark off certain materials.  This is all magnified by the slow mo ability.  The AI is easily some of the best in an FPS ever.  They will flank you, grenade your position if you stay in one place for too long, and lean around cover just like you can.  Enemy variety is limited but they are tough.  You have standard troopers, big armored suits, and even small mechs that are quite deadly.  Your melee attacks are also very powerful and you can also execute a jump kick and a slide kick.  The story isn't bad and you learn about it through scripted events, voice mail messages, and laptops littered throughout levels.

A couple things I didn't care for.  This is basically a corridor shooter with a more open or varied area from time to time.  Environments mainly consist of industrial areas, office parks, and secret underground labs.  The weapon variety is standard fare until about half way through the game when you start finding way more interesting weapons like the rail gun, the autocannon, and the multirocket launcher.  It's a short game, but it's worth another playthrough or two if you like experiencing different difficulties."
SilentHightimes,"Sep 12, 2014",6,"Worth playing at its time a lot of reused environments get old, but the gore and kill satisfaction is still one of the best to date which is sad for how old it is.

Worth $5"
gonzo1986,"Sep 5, 2014",10,"I played the game several times. Started playing again yesterday.. and I could not stop for 2 solid hours! One of the best games I have played. Dark, atmospheric, creepy, solid gameplay mechanics and still good looking.  I care for the story, hell of a horrorshooter. Hard to find a game that is on par (Half Life Series comes to mind, nothing else)."
PhantomLove,"Aug 16, 2014",9,"Great atmosphere consist of crisp yet gloomy image haunting audio and devoted level design.

I like the semi-realistic weapon design, its intuitive control and the intense firefight scenes with some sharp difficulty curves but also very rewarding.

Most interesting story compared to other FPS, make me actually feel care for the characters."
Morphi,"Jul 8, 2014",10,"A legend in FPS genre.
A pure clasic.
In my personal top list of best FPS games is on the same stage with Half-life 2 and Far Cry 1.

Pros:
+solid gameplay. Bullets feel like they do actual damage. Weapons have recoill. Vary good implementation of slow motion.
+legendary A.I
+awesome graphics. Looks good even by today standards
+sound. Sound of weapons and most important, the soundtrack is EPIC !
+Storyline. EPIC ending !

Cons:
-some say  the levels are repetitive. Personal I never felt like this. There are many levels out of bussines building.
-maybe not so horror. A good thing for me doh'  :)

10/10. A must play !"
carlosgtardon,"Jun 10, 2014",6,"Pese a ser un correcalles y muy lineal, es uno de los videojuegos que mejor usan las estructuras sonoras para generar tensión, además de varios sustos muy en la línea del cine de terror japonés. Tal vez no es buena compra pero sí vale la pena echarle un vistazo si lo tiene un amig@."
jangers,"May 6, 2014",8,"IMO F.E.A.R. is a very good game, with a great climate and the varied pace of the action. Particularly noteworthy AI opponents and interesting storyline. The downside of the game is to monotony of some levels."
TheUnbeholden,"Apr 22, 2014",9,"The problem with this game in general is that the combat is in such close proximity to the horror elements without ever blurring the lines. It keeps them separate, so when the horror stuff starts you never feel in danger (because theres no combat), and when theres combat you never feel scared (because theres no girl with psychic powers after you).
It's somewhat jarring to go from combat to scary, especially with the lack of tension build up... when you encounter the horror aspects while still in a combat mindset, it underwhelms the experience tenfold.

Horror: 6/10

Story: while it tells the story well through the use of laptops and radio communication, in the end it feels like you haven't learned anything truly interesting. And it leaves quite a few questions unanswered. I felt like there could have been more to it all.

Story: 5/10
Characters: 3/10

But now the good stuff:

AI- the most intelligent AI I've ever encountered, enemies will fire by peeking around corners, circling around to get you, cover fire at you while the other guy moves in closer... throw grenades to flush you out and at the same time never ceasing to give up. They chat to each other like real soldiers would.

Combat- it's dam fun to see sparks fly off bullet holes, and pieces of walls crumble, and dust clouds to build up after enough gun fire.
You take on many squads and even some heavy armor guys with better weaponry. You fire with dual pistols & a spikegun. It makes it easy to switch between which grenade you want and throw it without having to equip it. However there are no real ""bosses"" which means the combat never truly challenges what you've learned.

Level Design- There are some really nice areas like the water purification plant, warehouse areas and then offices, and one sewer part. But then things stay pretty much the same in terms of variety going through samey areas till the end where we get some labs. More outdoors!

Gameplay: 9/10
Graphics: 10/10
Audio: 8/10
Atmosphere: 7/10"
JimCorbett,"Mar 15, 2014",7,"A great action game with lackluster horror themes. IF you're looking for a good horror game, don't bother with FEAR. FEAR gives you a decently long and solid shooter experience. Unfortunately it's hampered by repetitive levels and enemies, but that doesn't create too much of a problem. The game itself is still well worth checking out for shooter fans."
MXMXVRGMS,"Mar 2, 2014",8,"It's 60% action and 40% terror: a classic! F.E.A.R 2 it's 60% terror and 40% action, a classic too! F.E.A.R 3 it's 100% action and 100% disapointment, but it's worth playing..."
g0ing2f4st,"Feb 20, 2014",9,"Amazing game that holds up great over time. The graphics show their age a bit but the overall feel of the game remains. The dark environments, glimpses into the underlying plot and overall suspense keeps you on edge and eager for more. The levels get a bit repetitive but the variety of weapons and challenges helps keep the pace flowing. The horror/suspense bits are well thought out and although they dont often scare, they constantly surprise. They slowdown power is always fun to use and produces some very entertaining results (game physics get a little weird in slow-mo). Overall great experience that I would recommend to almost anybody."
carnivorCactae,"Feb 11, 2014",10,"Playing it, playing it again. and again. and again....
Everything fits perfectly into a cake of delightful gunplay
awesome graphics (still!)!
breathtaking slowmo-effects!
an enemy ai that is still unchallenged up to date!
these damn delicoius particle-effects!
the room for movement! Every fight can differ!

Ah yeah. And there are the ""scary"" parts. In my honest opinion they arent really that scary, cheap jumpcsares aren't shoved permanently in your face and... in my opinion the gunfights are STILL the major pulsside that keep this game still on top of my list. Even this day and age!

Unmatched!
Forget the casualized ""Fear2"" and the even worse cash-in and dumbed down ""F3AR""!
Play this and feel with your sweaty hands why this game is unmatched in its gunplay and slow-mo-feeling!"
ceoshot,"Dec 22, 2013",10,One of the few shooter games that has the cool slow motion. Good story. They really did a good job when they put this game together. It is like one of those old movies that you just wont to keep coming back too & watch over & over.
fittuner,"Dec 22, 2013",8,"F.E.A.R. is a blast to play.  Unlike many first-person shooters, your bullets feel like they do actual damage and you can feel the shredding of your enemies before you.  Your quick reflex (slow-mo) ability and varying melee attacks add a hint of John Woo flavoring to the mix.  Also, being a game that uses the word ""fear"" as an acronym(First Espionage Assault Recon), it has a bit of horror in it and acts as an accessible game for people looking to dip their toes in the horror genre of gaming but don't feel they're quite ready for the more hardcore panic attack-inducing games out there. The only big issue I had with F.E.A.R. was how disappointingly short it is.  I was expecting at least ten hours of great gameplay, but instead, I burned through the game in six or seven hours.  While the game itself is great, the length keeps it from scoring higher in my book.  All in all, F.E.A.R. is a great game even if it is a little short."
squidgee,"Dec 11, 2013",8,"A great game for its time. The visuals are excellent as is the sound design, just going into slow-mo and seeing bullets whiz by is fantastic. The story isn't anything outstanding, but it's solid and it works. Gunplay is fairly conventional, but enhanced with the addition of slow-mo. One thing that really stands out in this game though is the AI. It is simply excellent, no other shooter I've played has surpassed it, even shooters released years after it's release. It means enemies feel like more than just cardboard characters that just hide behind cover and shoot every now and then. Expect to be flushed out, ambushed and flanked if you don't pay attention. Perhaps the game is a bit repetitive in its gameplay and level design, though it does try to spruce it up a bit with new weapons and new enemies. Scares could've been better as well. Sometimes it feels as if jumpscares are just shoved down your throat, and I would've appreciated some buildup of tension in some levels before the actual scare, it would've created a more intimidating atmosphere. Fighting assassins was truly intense though. Overall, a game definitely worth consideration for FPS and horror fans."
BlasterS33,"Nov 25, 2013",10,"One of the best games out there in the FPS genre. It's a fast-action game that will make you look at every corner, waiting to be ambushed by enemies. The story is fantastic, the first game of this epic trilogy that is F.E.A.R."
chall112304,"Nov 22, 2013",10,"I think the game is awesome, I had it when it first came out and just repurchased it. It still has great graphics and a good storyline. And it will make you jump a few times too."
SupaChigga,"Nov 19, 2013",6,"Single Player/Multi Player (1/2)

(If the single player is better than the multiplayer, review this section as if it had no multplayer) (If the multiplayer is better than the multiplayer, review this section as if it had no single player)

Gameplay (2/2)

Visuals/Story (1/2)

(If the visuals are better than the story, review this section as if it had no story) (If the story is better than the visuals, review this section as if the visuals didn’t matter)

Accessibility/Longevity (1/2)

(Review this section only on Accessibility if the game has no longevity) (Review this section only on longevity if the game isn’t accessible)

Pricing (1/2)

Wildcard (0)

This is a guideline for how to properly review games. Many reviewers like to get a “feel” for a game, and arbitrarily give a game a score that they believe it deserves. This results in wildly different scores between different reviewers, and vastly different scores between similar games. This guideline addresses these problems and scores games fairly and consistently. This guideline also gives scores that are usually similar to the metacritic score.

The review score is based out of 10 points. There are no “half” or 0.5 increments. It is impossible to have a score above 10 or below 0. The review score will change as the game gets new dlc, drops in price, or if more secrets are found through the game increasing its appeal.

The scoring is split into 6 sections. The first five sections can add a possible 2 points to the final score. The first 5 sections are Single Player/Multi Player, Gameplay, Visuals/Story, Accessibility/Longevity, and Pricing.

Notice that 3 of these sections have two parts. These particular sections will be scored based on the stronger part of the game of the two. For example, **** has a lousy single player campaign, but an excellent multiplayer component, that section will be based solely on the multiplayer as if the single player did not exist. This allows games to be based on their own merits, as many unnecessary features are shoehorned into video games by publishers to reach a “feature quota”. Games that excel in both areas of a section don’t receive should be noted in the written review, but cannot increase the score past 2 in that section. However, it can be taken into account in the final section

The final section can add 1, add 0, or subtract 1 to the final score. This final section is the “wildcard” section. This section is for how the reviewer “feels” about the game, but limits this only to this section, rather than the entire 10 point review. This section can include any positive or negative point that was not covered in the previous 5 sections."
QOO,"Nov 16, 2013",10,"If Max Payne and Doom had a baby, this would be the game. This game has excellent gunplay, and some of the best A.I I've ever seen. F.E.A.R is excellent all the way through, and is injected with some bullet time to help you keep going. Horror-wise, it isn't that scary. It's basically jumpscare after jumpscare, and it can sometimes be effective, but it usually isn't. Buy it for the shooting. If I could give this game more than 10, I would."
X4M12,"Nov 13, 2013",10,"F.E.A.R. it's a beautiful horror games, and for me one of the best of the history, i love FPS and horror, F.E.A.R. is a mixture perfectly made, with a story and a background story more than interesting, if you have never play it, PLAY IT  it's a must play"
Jimmy_D,"Nov 11, 2013",7,"It's got insanely good gunplay and particle effects, but also very repetitive, square level design, and pacing that only really works for short bursts, otherwise it becomes rather tedious. The AI is nothing special, but I've mostly played Halo and Half life games in FPS terms, so maybe I'm just used to smarter foes. The plot is also pretty **** but who really cares. It's a 7.5 for me but Metacritic only allows 1 to 10 ranking so I just flipped a coin and gave it a 7."
keefbaker,"Nov 4, 2013",9,"This destroyed my trousers when it first came out. The bullet time ""superpower"" was a great addition and the story is great. Fantastic shooter. Grab it."
Lucif3r,"Oct 22, 2013",8,"Have the retail version since 2005. It is a very good shooter. With some of the best A.I and gameplay. Engine feels very solid. Visuals were also breathtaking, It literally felt like firing from an actual gun, when sparks and dust came out. I know it is supposed to be an corridor shooter and close combat action game but the environments lacked of variation. 8.5/10"
parpabico,"Aug 31, 2013",7,"Cool game from the heyday of slo-mo and ""HDR lighting"". Gameplay is a tad boring at times, since there's only like less then 5 types of enemies. Story is a bit crude and cruel, but then it's a horror game. Good graphics and fun enemy AI  probably the best use of slo-mo to day (and for a long time to come with the fad falling out of favor with the devs and users alike years ago)."
thefreeman140,"Aug 30, 2013",10,"F.E.A.R. definitely takes it place up there with all the other shooter classics (Half-Life 2, Bioshock, System Shock 2, etc.). The action is smooth and fun, and the story is phenomenal. It's not too scary, but I don't think it was meant to be that scary. In conclusion F.E.A.R. is hands down one of the best FPS experiences you can get on PC."
Ruston,"Aug 30, 2013",10,"If you need some action, just play F.E.A.R. Game is fantastic. Atmosphere, good AI, soundtrack, graphic and many more. That's why you should play this game. It's in my TOP 5 shooter games and I don't see any new game which can beat F.E.A.R. and Alma Wade"
Tempestangel,"Jul 27, 2013",8,"F.E.A.R. Is an all around good game, with an intriguing plot full of twists turns that wind your mind up and leave you wondering, almost even disturbed.

The game does not abuse ""Jump Scare tactics"" as many other games of the genre do, and instead uses it when it can truly leave an impact on you.

F.E.A.R. has some unique game play, which is pretty good for the time of the games release, featuring a ""Slow-mo system"" but overall feels very under-polished, enemies are able to dominate you with ease at times only because you are not given a form of true cover, it can leave you hanging at times, as sometimes the flee or fight thing can be very one sided (You are pushed into the danger head on)"
Le_Shorte,"Jun 14, 2013",9,"I can't actually think of any flaws for this game, besides the graphics and boring environments, but this is 2013. I don't expect an 8-year-old game to retroactively gain amazing graphics. It's definitely scary sometimes, and the level design is AMAZING. The gameplay is great and has the best AI I've ever seen in a shooter. The environments are extremely samey, as well. Overall, a great game, one of the best FPSs of all time."
htimreimer,"May 15, 2013",5,"Fear Is so bland,boring and not vary scary. 90% of the scares are just cheap and lazy jump scares and the gameplay is bland and boring. i think the slow motion thing was supposed to be the thing that separates itself from the fps pack but it gets old quickly and dosent improve the overall quality of the gameplay. overall its a vary mediocre fps with a decent story and atmosphere"
drakenseng,"Feb 12, 2013",8,"the story involves you, a recent recruit in a military crew. you at first investigate strange things happening to your crew members. the story then gets more in depth later on. the gameplay controls are great for 1st person shooters. its a horror game and a shooter and it did an outstanding job. the way they use sound was great, and the visual effects with the dark shadows and shading made it a fun experience. one of the better horror first person shooters to be released in some time. i believe the second one is really better in terms of gameplay. but this one had lots more scary moments."
golfandcars2,"Jan 23, 2013",8,"Fear is a great one time play-through game.  The suspense during missions is very high and the sounds and animations keep the player on the edge of their seat.  The weapons are all very different and useful, The AI enemy is about the most enjoyable to play against, as in they were difficult enough in which any one guy could take you out if you were not paying attention.  The layout of the maps are perfect for this type of game, old hotels, factories, etc.  The game overall is a rush, however, by the last couple of missions, I was honestly burnt out; I couldn't wait to finish.  Overall, great FPS shooter, and great one-time play.  Oh and the plot is well done also."
vahn,"Jan 4, 2013",8,"Never had a chance to play it, but always heard of it. Finally got it on discount and installed right away, and few hours later I was able to play it. The result...well it was a good game but it definitely needed some variety. And I do mean it. F.E.A.R is basically a story driven shooter with some horror elements that actually do work at times and actually scares you enough to keep going and see what's going on. With that said, there's just not enough variety in the action, weapons, levels and also enemies. For starters, the game gives you the possibility to slow time in order to, like the game says, ""to pass through challenging parts"", which is definitely a great addition, but just overused like crazy because, in short, you'll never, ever, ever, ever engage the enemies without it: the enemies are too strong. I have played at normal but yet the enemies, especially if it's crowded, they can easily eliminate you, also thanks to their amazing AI, which is extremely precise and will help you give a challenge. Just too bad that with the slowmo, the game is a joke and even a player like me who really fails at shooters was able to finish it without dying that much. Also, the weapons in game are too few. You can use only 3 weapons at a time and...this isn't a huge limit because the weapons in game are VERY few, and only 3 types of grenades. On top of that, a lot of weapons don't have ammunition right away so you'll end up either switching for a more common weapon, or just use one for the entire game. The nice thing here however is that you can save your medikits and that really helps a LOT, since you can have up to 10 medikits, although they are rather common. Also you will be able to upgrade your health and focus using some enhancers, which they are scattered all over the level, in which gives you a decent reason to explore properly. Speaking of levels, the game is...very limited as well. Even though the game is very linear, the problem is that you will hardly interact with the enviroment: you cannot move crates, you cannot move anything, you can't even jump over some windows if the game doesn't plan to, but this isn't a very old game and for that reason I'd expect a little more interaction (and variety). Ah, the flashlight is very weak: should light a lot more, and shouldn't have a charge, since that 90% of the game is set in the dark. And for last, but not the least (since you literally get it at the start), the enemies....There is literally one enemy in the entire game (the so called ""Replica Soldiers""), and sometimes the enemy will throw to you other variation of those, and sometimes you get ""normal"" policemen. There is also another type of soldier, a super fast one, the heavy armor ones, mecha-drivers, and another type at the end of the **** that's it. I probably didn't forget others, but even if I did the enemies are just too few! They are great in actions, but In the end I get too tired of fighting the same soldier cloned to death. On the other hand...I liked the story. It pratically disappears during the middle act, but the start and the end, especially the end, it's great and makes the effort all worth it. There aren't alot of twists and such in the end, but those few twists are very good, but doesn't really make the game worth alone. But it's still a good game to boot though: the setting is rather tense and the game does scare you at times with some well thought scares; the fightings, even if not varied, is fun and gives a good challenge, especially since everyone enjoys to be a super soldier once in a while. I guess the main flaw here is the lack of variety, but if you can pass it, you'll get a good shooter in your hands. Not great, just good."
sn00ze,"Jan 3, 2013",9,"This is how scary and high octane action game should look like. And for those saying the story is non-existent or too linear, I guess you weren't paying much of an attention to all those phone messages and research from laptops. 9/10"
suneater,"Jan 3, 2013",7,"A fantastic twist on the horror genre with amazing (for their time) graphics, enemy AI that work together in groups against you, a story that you feel compelled to piece together through exploration, and explosive combat with amazing sound design and environmental decay. Starts off great, lulls in the middle for a while going through the normal FPS motions and then pulls out all the stops for the last few levels with a finale to remember. Highly recommended for FPS and horror fans alike; just don't go into this expecting a first person Resident Evil because it's no ""survival horror."""
