username,date,score,review
jalix19000,"Jan 21, 2024",0,"Honestly garbage, cant even say all the failures it has, good points: combat system, graphics.

Tbh all i can say is storytelling is really bad poorly excuted, only buy it if u never played tlou 1 or Watched it."
ergokseler,"Jan 21, 2024",10,I will never forget this game for the rest of my life. Thank you to everyone who contributed.
Jejwwkfh,"Jan 21, 2024",10,"Muy buen juego, infravalorado por el simple hecho de matar al protagonista del anterior, sus mecánicas son estupendas, y sus gráficos ni que hablar, lo mejor en unaPS4."
AF4,"Jan 20, 2024",10,PERFEITO-PERFECT-PERFECTO-PERFEKT-PARFAIT-完美的-PERFETTO-완벽한-SAVRŠEN-ممتاز-PERFEK-PERFECTA-PERFEKTNÍ-PERFEKTNÍ-PERFETTA-สมบูรณ์แบบ-PERFEKT-PERPEKTO-ІДЕАЛЬНА
Onepunma,"Jan 20, 2024",10,thousands of people with their impulsive black and white conclusions trying to do their best to prove that they're just some immature blind individuals.
maniactaniac_ig,"Jan 20, 2024",10,[SPOILER ALERT: This review contains spoilers.]
Hut6fy,"Jan 20, 2024",6,"Great graphics and gameplay one thing that's missing is story it was so bad and the worst ending , didn't like dina and ellie the only great character was tommy the others were 0/10"
Cgon,"Jan 20, 2024",9,"The las of us 2 tiene uno de los gameplays más satisfactorios que se han visto en algún videojuego. El nivel de realismo de este juego es increible. Por el lado de la historia está muy bien, pero no se acerca al primer juego. Me gusto mucho lo oscura y cruda que es la historia y creo que la inclusión de Abby fue muy buena, ya que la considero un buen personaje. Me gusta como está escrita la historia donde puedes ver las 2 caras de la moneda. 9/10"
raydric,"Jan 18, 2024",9,"I feel very lucky to be playing such a game. I've never felt such a real atmosphere in a game. The story is incredible, the gameplay is incredible. There's really very little negative to say about this game. It's really stupid that other players give bad ratings to this game. They should consider themselves lucky to have played such a masterpiece. The best game ever made for PS for me."
PetyaKenig,"Jan 18, 2024",10,"Игра до ужаса отличается от первой части. ЭТО СОВСЕМ ДРУГИЕ ИГРЫ. Человек придумывавший эту развязку с первой по вторую часть, реально гениален. Он мог сделать вторую часть про других персонажей, с таким же сюжетом, тогда бы он получил аналог 1 части игры ( по полученным эмоциям ), но он рискнул всей франшизой игры, потому что смог показать любимых и ненавистных персонажей не с той стороны. И самое главное - он смог донести идею и смысл всех похождений, которую все поняли. Для нетерпеливых - (СПОЙЛЕР:Уметь прощать.)
Я бы выставил этой игре оценку 10/10, не смотря на жесткие дыры в сюжете в некоторых моментах, на УЖАСНЕЙШИЕ диалоги Элли с ее друзьями (ужасно кринжевал, ну никто так не разговаривает, их диалог похож на диалог друзей, которые дружат дня 2-3, и не знают о чем поговорить), и даже не смотря на ЛГБТ, которая в принципе и убила оценку на метакритике.
ОЧЕНЬ. РАСТЯНУТАЯ. ИГРА.
Сделали очень много интерьеров? Но половина из них похожи друг на друга.
Много экшена? 70% экшена высосано из пальца.
Хорошая связка геймплея и кат-сцен? Половина игры состоит из кат-сцен, без спору, они прекрасны, они строят сюжет. Но из остальной половины геймплея - 35% игры это скучная бродилка в поисках ресов, решения загадок. Лично я проходил игру ночью перед сном, и меня эта постоянная бродилка убивала в сон. Мой рекорд по лазаньям в этих интерьерах - около 3 часов ( без продвижения по сюжету ).
Также я не понимаю построения отношений в этой игре. У Элли - ненастоящие отношения. Там прямо чувствуется какая то натянутость за уши. Какое то проявление начинается только в конце, НО ТАМ ПРОЯВЛЕНИЕ МАКСИМУМ МИНУТ 15. Почему ГГ получил настолько слабую проработку в этом аспекте - не понятно, введь из прошлой части чувствовалось как Элли имеет привязанность и симпатию к близким людям.
МИНИ-СПОЙЛЕРЫ, СЮЖЕТ НЕ ПАЛЮ, НО ИМЕЕТСЯ ПАРУ ОПАСНОСТЕЙ!! ( Внизу есть конец спойлера):
К Эбби вопросов нет, ее диалоги простроены довольно сильно, любовные отношения сделаны как нужно. ( Любовные отношения Эбби - имба. там реально показана реальность отношений, а не вот этот насморк, что у Элли )
Концовка тоже подтянута за уши, не верится что она бы получилась такой, если была бы только история Элли.Если смотреть только историю Элли, эта концовка была бы вообще нелогичной. 
КОНЕЦ СПОЙЛЕРА!!!!!!!!!!!.
Ну а так, игра прекрасна, не шедевр, но заставляет подумать. Концовка вообще вывела меня на кучу эмоций, как и задумывали авторы. Получить столько разных эмоций всего за 1 игровой момент, я не смог ни в одной игре. От агрессии до понимания. 
Надеемся, ждем, что Last Of Us 3 выйдет менее рискованной чем вторая часть, и более запоминающиеся чем первая."
Yuno123,"Jan 18, 2024",0,"Part 1 without DLC was good, however this game was ass. It was a pain in the ass to play, and it didn't end. I was like how is this **** not over yet :D"
Dron_Art,"Jan 18, 2024",10,[SPOILER ALERT: This review contains spoilers.]
Zero3131,"Jan 15, 2024",10,"Meu Deus o jogo é muito muito bom
Esse jogo merece o goty o muito muito
Bonito"
Gamer2Tlou,"Jan 15, 2024",10,"This is not a game, this is a life, and the story was great, I don't know why some people didn't like it, but the story was great, the gameplay was very eventful, and the music, I can't tell you anymore."
Carlos383737,"Jan 15, 2024",2,"Gráficos muito bons e gameplay ótima, e só isso,tudo nesse jogo e horrível, lixo,lixo,lixo"
Lucca102382,"Jan 15, 2024",2,"Os gráficos são ótimos, a história é ruim, muito ruim, ruim dms, personagens burros, como o Joel salva desconhecidos e fala seus nomes sabendo as cagadas que ele fez no passado, eles deixaram os personagens originais de lado e colocou um monte de gente que eu tô nem ai, o primeiro era uma obra prima já a sequência é uma merda"
KotoKamii,"Jan 15, 2024",6,[SPOILER ALERT: This review contains spoilers.]
mcveyd15,"Jan 15, 2024",5,"The Last of Us 2 is filled with contrived writing and unlikable characters that are not set up properly for me to care about. I really wanted that same emotional investment that I had with Part 1, but the writers chose shock value over good writing. The story is poorly executed in what it is trying to convey and it forces me to accept that certain characters have to act stupid when in reality it’s only done for the convenience of the plot. There are other characters that start off extremely unlikeable and the writers force you to like them through cheap manipulation tactics like petting dogs or showing us flashbacks during peaceful times with friends while not making them acknowledge their current misdeeds. I really wanted to like this game because the graphics are beautiful and the gameplay is fun, but if I’m skipping cutscenes **** that is so heavily dependent on its story, that’s not a good thing. Neil Druckmann and his writing team truly dropped the ball on this one and my interest in the eventual third game is minuscule at best."
jenniferoi,"Jan 14, 2024",10,jogo perfeito as avaliações ruins foram das viúvas do joel espero que tenha o part 3
asuma,"Jan 13, 2024",0,"In conclusion, it is a **** previous work was very good. But what about this one? It's not just a bad **** is too politically correct, and it is a funny thing. They should make a normal game first. They are only strangling themselves by doing such a foolish thing. Unless, of course, you are making a game for ""normal"" people who don't play games."
NeedScissors61,"Jan 12, 2024",10,"One of the most thought provoking games of all time.

A masterpiece for the ages that will get a similar treatment to Metal Gear Solid 2 and get more ""love"" with time.

Pacing complaints and a few minor things are valid (but also subjective) but overall it's one for the ages that pushed our the storytelling of video games forward."
mehmet2413,"Jan 11, 2024",10,I love the first game but this one has surpassed even part 1 story its not good lile de first but gameplay is just awesome
OBADDA,"Jan 11, 2024",0,The graphics are so good and the humans npc you challenge are smart and hard to kill same with the zombies but my problem is focusing on Abby instead of Allie and trying so hard to make us care about Abby who killed joe **** this game 2/10.
Shayan_a,"Jan 9, 2024",10,"Nice gameplay.i like this game so much.ready for **** naughtydog.Finish this game, don't judge too soon"
youdumbzombie,"Jan 9, 2024",10,"A perfect sequel to a perfect game, even better than the original. I found the combat and story to be incredibly engaging more than anything played or watched in recent memory."
Godusoppu,"Jan 9, 2024",10,[SPOILER ALERT: This review contains spoilers.]
Everss,"Jan 7, 2024",10,"Hmm, of course this game is not ideal, but I put this mark and value, as I consider the last of us part 2 is close to be ideal. Without any doubts, this game has always been iconic for many players all over the world and its characters have become our nears. But still from my point of view, it’s absolutely the creators’ right to decide what the plot and the characters’ fates will be.
Frankly speaking, this game has broken my heart, and though there is always space for improvement, I call this game a “masterpiece”.
So I’d like to thank the whole Naughty Dog’s team who worked and are still working on this project,
Gustavo Santaolalla and Neil Druchmann for their 
patience and hard work. Thank you."
Pascaldelrey,"Jan 7, 2024",10,Perfeito.Quem N entende o lado da Abby ou nem jogou por conta dos acontecimentos no início tem um nível abaixo de intelectual do que o normal.
JesseDillinger,"Jan 7, 2024",4,[SPOILER ALERT: This review contains spoilers.]
GeilerGelber,"Jan 6, 2024",10,[SPOILER ALERT: This review contains spoilers.]
Futureuwu,"Jan 6, 2024",1,"It's kinda extremely mid. Doesn't live up to its predecessor, and it definitely doesn't live up to the Sony games we're used to. 

In an attempt to subvert expectations, it's single handedly killed the franchise, as is clear with the poor sales it's received."
ReviewFreak,"Jan 5, 2024",3,"""Despite its excellent visual presentation, music, and voice acting, The Last of Us Part II has been the subject of controversy due to narrative decisions that divided the gaming community. Some critics and players found that the direction of the story, particularly certain events and character decisions, generated polarization and disappointment among those hoping for more direct continuity with the first installment. This led to a mixed reception, with some considering that the plot choices negatively affected the overall experience of the game. , especially for those who had high expectations based on the previous installment."""
Quinhaluh7,"Jan 3, 2024",10,"The most exciting, reflective and immersive experience in the history of entertainment, an absolute masterpiece, simply amazing, the best game of all time, unequaled, without a doubt, the GOAT."
MrWiggles117,"Jan 2, 2024",4,"It’s like the first game, but without any likable characters and constant convoluted and boring flashbacks and unskippable scenes to remove any enjoyment you might have had."
ChiselMcdisel,"Jan 1, 2024",5,[SPOILER ALERT: This review contains spoilers.]
frutitas,"Dec 31, 2023",10,"if you're thinking of playing this, you need to get into it with an open mind and understand that this isnt an easy game to play, and that you're probably not going to have fun. what you will be getting into is a rollercoaster of emotions and very deep storytelling that captures the cruel essence of the world of The Last of Us and explores the beauty of different point of views. for me this isnt just a game, its an experience that changed the way i handle conflict and life in general. 10000/10 recommend!!"
DeltaDLuffy,"Dec 31, 2023",8,"Este juego es una autentica joya. Es bien sabido que la narrativa es una mierda, pero es bien sabido tambien que tiene uno de los mejores gameplay que ha tenido un juego jamás y los mejores gráficos del 2020 al 2023. Es muy disfrutable. La historia no es ni de lejos tan buena como la del primero, pero aun asi es muy buena. Recomendadisimo."
Sophie1312,"Dec 30, 2023",8,"V good execution and story even tho ppl who say ismasterpiece are pretentious, the revenge story have been told thouseannds of times and doesnt tell anything new in that sense. But the gameplay innovates a lot and even when flashbacks to abby life without her father and growing on hage would be awesome, playing her pov was a mastermove"
Nekolex,"Dec 29, 2023",0,"It was a beautifully well done game mechanically. But if you had any love for the first, and the characters and how they were written, then it is such a spit in the face… ironically because druckman inserted himself as a character to spit on Joel… there was insane disputes going on internally during its development and for good reason. Just hold the story of the first one dear to your heart, and… this Atrocity doesn’t exist for us. 
Also no online lmaoooooooolol"
AmateurHour3,"Dec 29, 2023",5,[SPOILER ALERT: This review contains spoilers.]
Silegin,"Dec 28, 2023",2,"The idea that Ellie is angry at Joel for denying her a choice ignores the fact that the fireflies did so aswell. They took her, they drugged her, and they threatened Joels life when he questioned their motives. He had every right to go full papa wolf and the fact the game does not even allow him to defend himself is disgusting.
“There was a sequel, wasn’t as good”
 - Joel 2013"
WandCDO,"Dec 28, 2023",10,"Muitos não gostaram, seja pela morte do Joel ou entender o lado da Abby que matou ele, mas pra mim, esse jogo foi muito bom, nele vemos o trauma que causou na Ellie, e como as 2 pagaram pelo que elas fizeram, tanto a Abby quanto a Ellie.
Que jogo meus amigos."
Sceptique7,"Dec 27, 2023",10,"Un videojuego que hace Historia. Demostrando el nivel de madurez del género, en cuanto a valor artístico. Un paso de gigante, en cuanto a elevar el nivel de storytelling. Complejo y con varias capas para quién pueda interpretarlas. 
No olvidemos que una obra de Arte, depende en gran medida, del bagaje cultural del Observador, para lucirse."
DeadDirected,"Dec 26, 2023",10,"This game is a masterpiece

The graphics, the storyline, the gameplay, everything is revolutionary. The game is a rollercoaster of emotions and ends with an slap in the face.
People are hating this game because the story is out of the mainstream frame and can’t handle the decisions of the storywriters. Play it for yourself and make your own decision."
MaskedMercer,"Dec 26, 2023",5,"---------------------------------------------------------------------------------------------------------
                                                        IDK
---------------------------------------------------------------------------------------------------------"
JeannWagmaker,"Dec 25, 2023",0,"The gameplay, setting, progression and soundtrack are the most impressive you'll find in a game, but it's not worth the absurd script failure.

There is nothing anyone can say that makes sense of Joel's decision to tell his real name to a stranger -- after more than 20 years of experience in a cruel world, full of terrible people, having killed so many whose acquaintances would love to see him dead.

Just as there is no sense in Ellie's decision to have killed so many, abandon her family to obtain the revenge that absolutely everyone wanted and, in the end, save the person she was supposed to kill and who caused so much disgrace to everyone she loved.

All of these flaws are only justified if you, as a writer, wanted the story to be about an empowered woman replacing the cis straight white man, but anyone who has played both games knows that in no alternate universe would that woman beat Joel.

This game was a mistake. An error that showed how a bad script can ruin a game whose other aspects are exceptional."
utkuutu,"Dec 25, 2023",10,[SPOILER ALERT: This review contains spoilers.]
tap_dance126,"Dec 24, 2023",1,"Implausible story, great graphics. This game is not for those who want to experience happiness at the end of the game."
EUTHROX,"Dec 23, 2023",9,"The game is one of the best games I have ever played in my life. The characters and gameplay mechanics are great. But the ending of the game is not satisfactory, so it is rated 9, and if you ask if it is worth the money, it definitely is."
AlvariTorrez,"Dec 23, 2023",9,"La historia es muy buena, fuerte argumentalmente y algo fuera de lo normal, Neil Druckmann no se equivocó, además de una jugabilidad excel"
WPReviews,"Dec 22, 2023",7,"Story:
The Story is filled with a rollercoaster full of emotions. From the expectations of wanting to see Joel and Ellie, you get Abby who is a karma of the main protagonist of the 1st game. This Story is a winner takes all by focusing on other point of views of Npc characters with the reason of action with few consequences. The pacing is all over the place to the point you would get even more frustrated on a recent shocking death instead of focusing on the story. The game tries to make a point without trying to flow things out nicely for the player to understand their intentions. It generally feels like a reenactment of the first game with Abby and ###. You will see later on.

Gameplay:
Gameplay is highly detailed and highly realistic than any other game you would see in your life. This game really makes you feel like a survivor on the edge of the apocalypse 24/7.

Guns:
The weapons feel realistic to the shooting and towards the attachments. You really feel the heavy impact of shooting a weapon from Ellie/Abby hands throughout the story. Even a bow and arrow feels realistic to shoot in this game.

Workbench:
You can interact head to toe in upgrading your weapon. Watching each attachment/upgrade be implemented into your weapon, making you a killing machine next chapter. Try not to get too absorbed because the workbenchp you work on may be interrupted and become your final place to be alive,  since even danger can lurk in any corner.

Looting/Interactive:
You can really see the characters open drawers and loot corpses and place it inside their actual backpack. You can see the strands of hair get messy in tense moments with these character. You can get wet from head to toe, from your equipment to your clothes, you can even get muddy/dirty if you move in the ground alot. You can see the realisticnes to the environment, to the actual pupils of the character when in combat and out.

A.I:
The A.I is so intelligent it places other games to shame. To knowing when you run out of ammo, To coming up with strategies to ambush you when you are too focused and distracted. They can even call for each other names to check if they are alright, like dolphins using sonar to bounce back and forth to each other. They feel intense fear when alone, and start to form groups to search for you. What **** is they don't surrender or run away for reinforcements. They will even cry out when they see their friends die in front of them. Truly the experience of details to make you feel something when killing them. Close to the realism of arkham knight npc behavior, that is no easy feat.

Infected:
They are more interactive with the environment and bigger infected actual strategies on how to rush and kill you, they will even observe you before destroying everything in their way to get to you. Truly a big step from last game.

Why a 7/10:
I find this to be a message that wasn't thought out too much for the player base. Since I find it to be said that everyone dies. I care less for the message, but I felt it could have been given to any character. I felt like it took itself to seriously when it is suppost to be a video game people just want to have fun on. It's unnecessary issues for something that could of been an easy 10/10 game, to all just prove a point that not even obvious to gamers that have none of that mindset on why they play games. No idea who this was suppost to teach. I find that heavily stupid. surprisingly I never thought I would say that to a naughty dog game. Still in shock why the pacing was this bad. Hopefully next game will patch things up."
Kabhold,"Dec 22, 2023",1,[SPOILER ALERT: This review contains spoilers.]
PatrickZidorio,"Dec 21, 2023",1,"Conseguiu ser pior que o primeiro, ainda por cima mataram o único personagem que dava graça ao jogo e mataram da maneira mais desnecessaria possivel. Roteiro chato, Gráfico é a única coisa boa, mecanicas muito travada e nem falo da IA."
Mdawg668,"Dec 21, 2023",6,I this might be the most conflicted I’ve ever felt playing a game.I think while mostly good the story suffers from huge pacing problems and a theme of revenge that feels outdated and tired. The gameplay is good but it never feels like it progresses or gets very interesting until the final hours of the game.I’d say this is a good game but it’s bad elements hold it back from being as good as the first.
RaizenBS7,"Dec 20, 2023",3,[SPOILER ALERT: This review contains spoilers.]
Nerakus,"Dec 20, 2023",0,An absolute disappointment ****. I can’t believe I wasted so much time and money on this. They really messed up the storytelling.I get what they were trying to do but it really doesn’t work. Such a bummer to play after Playing the first game. It’s not worth it.
deltanine,"Dec 19, 2023",0,"This is the next Metroid Other M.  It is a pinaccle of giant middle fingers to fans of the first game and if Neil Drunkman weren't so egotistical and didn't let Anita Sarkeesian poison his mind, this game wouldn't be as widely hated as it is.  As far as I'm concerned the real reason gaming journalists gave this game all those Game of the Year Awards was to troll the people that criticized the game.  Neil Drunkman had no excuse to kill off Joel within  the first hour of the game.  Remember Resistance 2?  In that game, Nathan Hale had a far more dignified demise.  He did something of value before he died, he died from a swift gunshot to the head, he was killed so that he doesn't become a Chimera monster, and he dies at the end of the game.  In Resistance 3, we play as Hale's killer but we are far more willing to do so, because he was far more sympathetic and he was remorseful for killing Nathan even though he knew it was the lesser of two evils.  Bottom line: Last of Us Part II is an abomination and Neil Drunkman deserves to be fired."
mikciosan,"Dec 18, 2023",8,"Impressive experience - the game improves on every aspect of Last of Us 1. Cutscenes are movie-like, world and characters creations is very believable. Gameplay, while still a bit repetitive is much more smoother and enjoyable than the first part. My only problem is that the game feels to long and some levels feel like unnecessary addition between the cutscenes and plot twists you're waiting for. Still, a great game overall."
ilyakozhevnikov,"Dec 18, 2023",10,"Best ever plot. Perfect game design. Technically perfect. Amazing music.
Best ever"
kaisuisen,"Dec 17, 2023",0,This game would be good if not the holes in the plot and if we could skip entire 10hr of play as Abby. Abby and genderbender Lev are like Joel and Elly? No way. Part 2 doesn't exist. It's some fanfic written by 19 yo activist under pills.
RoRolando,"Dec 17, 2023",2,[SPOILER ALERT: This review contains spoilers.]
NastyWheeler,"Dec 16, 2023",0,[SPOILER ALERT: This review contains spoilers.]
Zhuotai12,"Dec 15, 2023",2,"Gameplay is good and amazing graphics. Plot was just trash and forced.  Terrible writing and no substance to the new characters. People who gave this game a great score are just sadistic, mentally ill, and thrive on people hating the game. Probably the same people who thought the first game was so predictable too."
DorianBarberYT,"Dec 15, 2023",0,"All the good this game has, the great animations, gameplay, crafting, shooting & thrill. None of that matters without the multiplayer.

On The Last Of Us Remastered I have 1575 hour and the vast majority of that is from the Multiplayer. I probably only put about 25 hours in the story. I purchased Part 2 knowing that it was having the multiplayer worked on. Then they announced that we would get the stand alone multiplayer. Now that’s been cancelled and we have nothing. What a complete disappointment."
ParrisDeluxe,"Dec 14, 2023",10,"No game is perfect, but this game comes pretty close. This game’s metacritic page was subject to heavy reviewbombing due to controversy about plot events and alleged “woke propaganda” but if you go to any page that requires reviewers to actually own what they are reviewing, you’ll see near-perfect scores. This is a masterpiece."
Herlebald,"Dec 12, 2023",9,"Un jeu exceptionnel !
Je ne mets pas la note maximale car certaines scènes de violences sont à mon sens évitables et pas nécessaires pour faire un bon jeu. On peut véhiculer de l'émotion autrement. Il ne faudrait pas que cela devienne une habitude...
L'immersion est totale, l'ambiance impressionnante et le gameplay très bon.
Un des meilleurs jeux sur ps4.
Malheureusement les gens confondent objectivité et subjectivité, d'où ce clivage au niveau des notes.
Ils n'aiment pas les choix scénaristiques donc ils descendent le jeu avec des notes abusives alors que la mécanique du jeu et l'histoire rendent le divertissement assuré, ce qui est la base d'un bon jeu."
GruffMG,"Dec 11, 2023",0,"Worst writing in a video game EVER. A complete bore to play through and very repetitive. The characters are boring and unlikable. The story makes no sense and the characters make really dumb decisions. So bad it can ruin your initial experience from the first game which was incredible. I do not recommend, pretend this game doesn't exist if you enjoyed the first one. Other than the nice graphics, there is nothing here to enjoy."
Macs180,"Dec 10, 2023",8,[SPOILER ALERT: This review contains spoilers.]
maxigg81,"Dec 9, 2023",10,Эта игра мне понравилось.Как же долго я ждал продолжения этой игры .От сюжета я просто восторге
Biggun,"Dec 9, 2023",8,"Sur le plan de la mise en scène du game design du level design des cinématiques de l'IA de l'ambiance le jeu est une masterclass.
En revanche les gunfights c'est pas le point fort de Naughty Dog l'inventaire c'est super mal fait y a que trois raccourcis. Sur le plan de la narration donc du scénario le thématique de la vengeance ne me parait pas bonne."
real2late,"Dec 9, 2023",9,"I can see why people hate this game. 

I didn't.

I want to start out by saying that this is one of the best looking games I have ever played by far. I had no lags or glitches on a PS4 Pro apart from one time where the Jacket of a Character was invisible for like 20 seconds (And I played this game for about 30 - 40 hours.) 

The Gameplay is fantastic, while there are some points in the game where the game removes your entire inventory it felt great to play this, the only issue I had was that aiming on a controller is still a little difficult for me, as I am a Mouse and Keyboard player.

The Part people hate is the story, after completing the game I know why. I have to agree that some characters, other than the original game, feel flat and could be replaced by other characters without the player noticing. 
This is why I am not rating this a 10/10.

Even for people that already know that they hate this I would still advise you to play this, there are flashbacks where you get some ""extended part one gameplay"" & the game is a lot of fun to play. 

I also want to mention that I payed a total of around 250euros to play this, as I did not own a console before, and I think that this was worth it."
Vishwa_Harsha,"Dec 9, 2023",5,"Top notch game quality wise except that plot is terrible, messed up, incoherent and a failure at the end"
Silent-Heal,"Dec 6, 2023",0,"I wrote a review of this part in the review of the first part. This part is terrible in terms of plot. An outrage to the player, to the script, to common sense. 
I think the scriptwriters of films and games they have some kind of psychological problems, hatred, depression, despair. In most scenarios, they constantly kill all the characters, even the main ones. Disgusting part, disgusting ending, the whole game was a waste. Don't write scripts, go get treatment from a psychologist and stop excruciate people. 
I hope I never see your games, much less buy them. Because of such fools there is nothing to watch anymore.

1st part very quality realistic dramatic game of post-apocalypse time and the start of it. With settings that allow you to play realistic Grounded - tactics stealth action shooter or very simply just shoot everyone and finish the game. But there are slideshows in the game as if the location is loading. The second part, on ps5, is an emotional trap where I think the developer disrespected the fans and did something that should not have been done, and besides, he replaced the plot with a very stupid plot without any connection even to disrespect and cruelty to the fans and that’s why the second part is simply very boring and annoying. The problem began much earlier, in this, the first part, in the DLC, in which they inserted a sick agenda and glued together other episodes as manipulation. If you take my character, the hero, the essence of the series and throw it in the trash, then why and how would I play this game or watch this movie? If you kill Spider-Man, why watch Spider-Man 2 without Spider-Man? This is extremely stupid and cruel. There are tragedies like Titanic with DiCaprio, but it is done correctly and naturally. And in the case of the second part of this game, this, to put it mildly, does not work. The second part is an aggressive, undisguised manipulation, and not a plausible realistic tragedy genre. A shame."
Jasonsch06,"Dec 6, 2023",10,Best game ever made in the history of video games.Some might not agree but it doesn't really matter
darkrings,"Dec 5, 2023",0,"Naughty Dog's battle design is not so prominent in today's big game year, tlou1 is a strong story driven game, every time you sneak and assassinate, explore the map just to see the new story, and when neil made the story like this, it was clear that the game was useless. A ton of pointless lgbtq elements, coupled with various scandals from the producers, all I can say is that if you haven't tasted **** to ruin your day, just taste this video game lol"
Marston1911,"Dec 4, 2023",5,[SPOILER ALERT: This review contains spoilers.]
Davidvalent,"Dec 4, 2023",1,"Gráficos bonitos, mas a história é um lixo não recomendo a compra deste jogo"
Tarnvxxs,"Dec 3, 2023",1,[SPOILER ALERT: This review contains spoilers.]
Wandysonbr,"Dec 3, 2023",6,[SPOILER ALERT: This review contains spoilers.]
mikesv98,"Dec 3, 2023",10,Probably the best story **** ever. I love the atmosphere and enjoyed every minute of it .
Neoa7a7,"Nov 25, 2023",10,Excellent game but bad story and i didn't like the end and i am excited for multiplayer
Iznoot,"Dec 2, 2023",10,"This game is amazing; if you're on the fence about buying it, do it. Even if you hate it you will still be glad you played it"
Passix74,"Dec 1, 2023",10,"Its a very good Game
Gameplay: Awsome
Music: Great
Graphics: Beautiful
Story: Awsome"
simon1919,"Dec 1, 2023",8,"Critic has been spoken loudly about this game, but it is actually very good. The pacing may have issues but gunplay, crawling and advanced infected are very good additions. The first one is still much better tho"
Miller_90,"Nov 30, 2023",8,"Pinnacle of storytelling, the story is impressive and immersive, the gameplay is realistic and the gameplay mechanics are well thought through and are thorough.
detailed textures, great music, detailed character designs, great facial animation, memorable characters.
the greatest game of all time."
amayu03,"Nov 30, 2023",0,"Title: A Disastrous Sequel That Ruins the Legacy - The Last of Us Part IIRating: ★☆☆☆☆Where do I even begin with The Last of Us Part II? It's a colossal disappointment that fails to live up to the high standards set by its predecessor. This sequel is a perfect example of how not to continue a beloved franchise.First and foremost, the story is an absolute trainwreck. It's convoluted, poorly paced, and filled with unnecessary twists and turns that only serve to confuse and frustrate players. The narrative decisions made by the developers seem like they were chosen purely for shock value rather than for the sake of meaningful storytelling. The characters we grew to love in the first game are mishandled and their arcs are completely undermined, leaving players feeling detached and uninvested.Speaking of characters, the new additions to the cast are equally disappointing. Ellie, the strong and relatable protagonist from the original game, is reduced to a one-dimensional revenge-driven character with questionable decision-making skills. The game tries to force players into empathizing with her, but it's hard to sympathize when her actions become increasingly irrational and out of **** gameplay, while solid in the first game, feels clunky and uninspired here. The stealth mechanics are frustratingly inconsistent, often leading to cheap deaths and repetitive encounters. The level design lacks creativity and fails to offer any real sense of exploration. It's a far cry from the immersive and engaging gameplay experience we had in the first **** aspect that cannot be ignored is the game's heavy-handed political agenda. The Last of Us Part II seems more interested in pushing a specific message than in delivering an enjoyable gaming experience. The themes of revenge, violence, and LGBTQ+ representation are forced upon the players, overshadowing any potential for genuine emotional **** top of all these flaws, the technical issues are abundant. The game suffers from frequent frame rate drops, long loading times, and numerous glitches that break immersion and hinder gameplay. It's astonishing that a game of this magnitude could be released with such glaring technical **** conclusion, The Last of Us Part II is a soulless cash grab that tarnishes the legacy of its predecessor. It fails to capture the essence of what made the original game so special and instead delivers a mess of a story, uninspired gameplay, and technical problems. Fans of the first game will be left feeling betrayed, and newcomers will be left wondering what all the hype was about. Save your time and money—this sequel is a disgrace."
Pedroflu,"Nov 29, 2023",10,[SPOILER ALERT: This review contains spoilers.]
maniac_taniac,"Nov 29, 2023",10,[SPOILER ALERT: This review contains spoilers.]
JohnHenry27,"Nov 28, 2023",8,"An Excellent Story and A Great Video game 

But 

A Horrible/Disappointing (Sequal) Last of Us Story/Game. 

Should have been call ""The Last of Me"" and serve as a spin-off game to the last of us franchise, (Without any connecting to the first game)"
wykkk009,"Nov 27, 2023",5,[SPOILER ALERT: This review contains spoilers.]
Snakegt0,"Nov 27, 2023",1,"Ni cerca de lo que fue el primer tlou, se nota que playstation ha bajado pero mucho la calidad de sus juegos."
SamuGale99,"Nov 27, 2023",9,"Gran gioco,non ho apprezzato alcune scelte della storia ma rimane sempre un ottimo seguito della parte 1"
Pedroravey09,"Nov 26, 2023",8,[SPOILER ALERT: This review contains spoilers.]
Sektor-Br,"Nov 26, 2023",1,"A maneira q foi direcionada a história me decepcionou, ceifaram o principal personagem do jogo de maneira estranha e estúpida.."
sexyelliexjoel,"Nov 26, 2023",10,çokkotu oyun bunu oynayanmaldır ben **** lezbiywen rtrwanskeluel miymm bu trürm baıt-nıın noynlarınlaıjnı oyuncian ama le3szbiyen seskx güzleico yuzdne 10 pouan
Massasin137,"Nov 25, 2023",1,"hab mich so auf das Spiel gefreut, bereits nach 4 Stunden war ich so genervt dass ich es beendet habe. War Geldverschwendung!"
Bernardo01,"Nov 25, 2023",10,"Um jogo absurdamente brilhante, com um toque de violência e momentos extremamente memoráveis. É uma jornada sanguinária e vingativa, que irá fazer você refletir e se emocionar, com decisões surpreendentes dos diretores. É lindo ver a jornada de amadurecimento de Ellie, e como você pode se importar com personagens detestáveis, porém com uma história tão incrível, que faz você perguntar para si mesmo se há algum vilão naquele mundo. É brilhante, surpreendente, e com uma personalidade forte, que empurra eventos que às vezes você não quer, mas que são necessários."
Gostodejogar,"Nov 25, 2023",8,[SPOILER ALERT: This review contains spoilers.]
3oubayr,"Nov 25, 2023",10,"I was pleasantly surprised by the game quality, the storyline in this part took the dark turn we would expect by the first game ending, the last of us part 2 showed us that whatever circumstances there are, humanity biggest threat is itself."
Killerkhan556,"Nov 25, 2023",7,[SPOILER ALERT: This review contains spoilers.]
