username,date,score,review
SAJADs,"Mar 25, 2022",0,"Worst Shooter Ever
343 **** Killzone is better
Killzone has made 2013 and Its alot
Better"
tactanon,"Mar 24, 2022",0,"When Msoft took over halo, it’s been horrible. Now 343 made halo a microtransaction shooter! Long live Bungie, halo 1-3, and reach!"
Aradraf,"Mar 24, 2022",0,"Not so amazing for me it has bad frame and 7th gen graphic, Game didnt have a good story too"
adrianolls,"Mar 24, 2022",10,"a beautiful game, a great story and without a doubt one of the best games in history
."
grimreapersims,"Mar 24, 2022",9,....................................................................................................................................................................................................blank
EdelPockey,"Mar 23, 2022",0,they make up the cost with abusive mtx and dlc. Disgusting. How can you defend such corporate greed?
Fredavila,"Mar 23, 2022",10,"Un reinicio muy necesario y muy acertado, gran jugabilidad, la exploracion es muy satisfactoria, en general un gran juego de halo."
JorchNM,"Mar 23, 2022",7,"El multijugador y el gunplay es lo mejor del juego. La campaña es genérica y repetitiva hasta decir basta y gráficamente es bastante pocho, a pesar del lavado de cara que le dieron al juego."
sebasx96t,"Mar 23, 2022",10,"Deserve more. Perfect game.
Best Halo in the history.
A enjoyable game in all aspects."
LastXance,"Mar 23, 2022",8,Um bom jogo. A história é interessante a jogabilidade é muito boa. É facilmente o melhor jogo do Halo até agora. Recomendo vivamente jogarem este jogo.
Nobodyplay,"Mar 22, 2022",0,"Very bad game, I was really disappointed, clearly there is a decadence in this saga"
Miqueiasg,"Mar 22, 2022",8,Ótimo porém achei muito pouco e tanto tempo esperando por mais um halo que quando zerei e fiz e100% nele eu fiquei com uma sensação de é só isso? Poderia ser mais longo!
Ludwir,"Mar 22, 2022",2,"Vindo de uma empresa tão grande quanto a Microsoft esse jogo tem uma definição: medíocre. Não tem nada de especial, diferencial dos demais Halo's é o hook na jogabilidade, não tem nada de interessante. É somente mais um pew pew, Destiny 2 consegue ser muito melhor"
Plunkplounk,"Mar 21, 2022",0,Games not on disc. Pathetic at least activision put it on the call of duty boxes. What a sad state
Rv9n,"Mar 21, 2022",10,One of the best halo campaigns to date. I love the addition of open world and it works so well with halo!!
PapaJrs,"Mar 21, 2022",10,"Ótimo jogo. Campanha envolvente e desafiadora. Gráficos excelentes.
Recomendo sem dúvidas."
Azzabro59,"Mar 21, 2022",10,This is what halo 4 should have been. 343 has shown me they have what it takes to beat bungies. That's what bungie did beat their last game and infinite brats halo 3 for the skale and next big thing and idea.
Edd3000,"Mar 20, 2022",10,"I love Halo multiplayer and the story is perfect, I look forward to the sequel."
admdel,"Mar 20, 2022",9,Gostei da história. o mundo aberto é muito legal. algumas quests são repetitivas e os gráficos tem alguns problemas - mas o multiplayer é simplemente divertido! foram 50 horas de jogo e o veredito é que no conjunto da obra - é um ótimo jogo! para jogar com seus amigos e divertir-se matando alguns banidos!
xBenMalucco,"Mar 20, 2022",10,"Não havia jogado muitos outros games dessa franquia. Esse simplesmente me impressionou, vou jogar os outros games da franquia. Que história....gráficos muito bonitos"
XXPX1,"Mar 19, 2022",0,"The best Halo that 343 Industries has put out.

The abilities Master Chief gains through the game are not overdone and the little bit of RPG-like gameplay was not too intrusive but enough that it was worth seeking out.

The gun play feels great and, as someone who remembers very little of Halo 4 & 5, there is a good variety of weapons without any weapons feeling too redundant. That said, the enemy AI is often lacking, often not responding appropriately when being shot at from great distances or just doing silly things in the heat of battle (on Heroic difficulty).

The issue with large distances isn't just the AI behavior though, the rendering distances for enemies is abysmal. It's sad to see such a large and open world that just feels empty.

And while the open world is visually beautiful; it quickly becomes repetitive. The landscape, which is no doubt sculped meticulously, is without any real diversity. Thinking back to Combat Evolved, which had rolling green fields, beach assaults, mountainous canyons and a snowy tundra -- Halo Infinite just feels bland and repetitive.

Then there are the objectives. Five different types of objectives, copied and pasted around the map. And two of them are just ""Collect a Thing"". Yes, there are special scripted areas that are great but there are no real stakes. Skip them or do them; it doesn't matter. No matter what you do in the game, it does not feel like you are making any progress in the war against the Banished.

And I know I said the the world feels bland, but at the same time, it's very ""busy"" making any use of vehicles too cumbersome when compared to simply using the grapple. To make matters worse, vehicles are incredibly fragile to small arms fire. Finally, while we're on the topic, the Scorpion tank controls render the vehicle almost unusable.

The story is mediocre at best and a lot of it is delivered through exposition dumps via the audio logs. This comes off as lazy game design, where some voice actors can knock some story beats out and level designers can scatter them through the world. I simply stopped collecting them once I realized I wasn't even listening to them any more.

There is plenty to be critical about; however, it is a step in the right direction for 343. The game is enjoyable and would is a great foundation for an expansion DLC that adds more objectives."
PickleRickx,"Mar 19, 2022",9,"Classic halo experience, brought to life through the open world mechanics makes this one if the best halo games in long while. With the addition of cooperative play and forge coming later in 2022 the game will be complete and back to that good Ole halo feel after a couple years of falling short."
91919191919191,"Mar 19, 2022",0,"I'm surprised to see the overwhelmingly positive reviews here- but most of them are from around the time of the initial release.
But hey, it's a live service game, so it's always changing right! ...Right?
Nope, the game is EXACTLY how it was in December. And basically how it was during the flights in 2021. The devs have shown a total disregard for player feedback, sometimes giving an inch here and there but outright ignoring the biggest issues or even acting condescending towards the community for daring to give feedback. Their PR people on Twitter/Reddit have been quiet lately, which is good because anytime they open their mouths all that comes out is a million excuses on why the game is in the state it's in.
But there's a war in Ukraine, how can we expect the American-based devs to actually work through these trying times like the rest of us? Yea, that was genuinely an excuse given.
The biggest issue here is the lack of content but it's just the tip of the iceberg- the most work has clearly gone into pushing microtransactions, with the battlepass being gutted right before launch. Season 2 was delayed from the getgo but the game still changed it's UI elements on the day season  2 would've hit- and even now you can find ""Season 2"" written in various places around the menus. They claimed to have fixed the awful ranking system and were resetting it with ""a big update""- this happening the day Season 2 would've gone live, meaning the rank system was already set-up to reset and they literally did nothing.
The gameplay here is solid at its core and that's the only thing leaving at least a little hope for the future. But 343 has shown an unprecedented level of incompetence here, even compared to their past ventures- no forge yet and it's still a long way off, not to mention the lack of co-op campaign. Microsoft needs to either give the project to a different studio or completely clean house in 343, removing all of the upper-level execs and putting in people who can actually make the once headling title for Xbox an actually decent game.

I don't know what they were going to release in 2020, when it was originally going to come out- but considering how horribly barebones this is and their complete lack of being able to do anything because ""the UI can't handle it"" (actual quote), I'd be surprised if there even was a game past the demo they showed. Pitiful excuse of a Halo title, and the playerbase will continue to drop further and further as the game falls into inevitable irrelevancy."
russy_game,"Mar 18, 2022",6,"the campaign is meh but is held up by the grapple hook, the multiplayer is broken and in an unacceptable state. every week it seems they break the challenges in some new way, and the hitreg/server desync has just been slowly getting worse since november."
Txiki666,"Mar 18, 2022",9,menos mal que se tomaron 1año de mas! Graficamente muy mejorado respecto a lo que se enseño en su momento. gran historia y la mecanica del gancho es un buen añadido
Krwtos,"Mar 18, 2022",10,I think this time 343 did a better job than the previous installment and I like it since this game can be a good indication where they can take the saga
Ashi_J_Gamer,"Mar 17, 2022",9,"So much fun but couldn't keep me coming back like halo reach did. Campaign and multiplayer mechanics are so smooth I can't fault it.

Played on the series S I was disappointed with the details and everywhere looks the same. I just expected so much but the game has so much potential and can't wait for future updates."
sorayag,"Mar 17, 2022",0,"Horrible campaign, micro transactions, outdated graphics and gameplay, overhyped, very clunky, bugs and glitches everywhere!!!!!"
adam2345,"Mar 17, 2022",0,Worst FPS game with micro transactions and bugs !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
NONAG0N,"Mar 17, 2022",10,"This game is amazing. The core gameplay is astounding, and soon enough more content will be in here. 10/10"
PlayerBR10,"Mar 17, 2022",0,"Worst shooter game I ever played, how Microsoft had courage to release an unfinished game like this ? there are games from Xbox 360 that looks better, loads of bugs and pop ins, terrible experience, worst multiplayer ever"
eva3si0n,"Mar 17, 2022",8,"Halo Infinite main System seller Xbox Series? Did you spend $500 million on her? Halo Infinite does not go into any comparison with the original trilogy. It only allows you to forget how the series degraded after Bungue left. Yes, the game is good, it is directly taken from 2001. It looks much better than modern shooters, but there is nothing new. The open world is added for the tick, it is not much different from the open locations of the first parts. But the plot is the biggest failure. Yes, this is not as bad as the 4 part and even more so Guardians, but it is so local that ODST seems a more significant part in the series. Halo Infinite is the best shooter of 2021, but it is a weak shooter in general. Such years in the industry. Halo Infinite was very late, such a game should have been 4 part. Alas for the 3 parts of 343 Industries did not come to the level of the original trilogy, Reach is so out of reach at all."
vgparty,"Mar 16, 2022",10,"What a great game !
The gameplay is very nice and very dynamic.
The grapplehook is a great addition to the franchise.
And it is the best multiplayer game in 2021."
adjustmacaw12,"Mar 16, 2022",7,Falta contenido pensé que con el tiempo meterían mas trozos de mapa mas enemigos pero el nuevo contenido solo era para el online
GAELO1RK,"Mar 15, 2022",9,"Halo infinite is not the best halo but it is not the worst either, I will start with its campaign since it has several details such as its open world which is a good idea but not the best either because it is far from its predecessors, The freedom to improve is a great idea reminds me of many games such as Batman arkham, Dark souls, or rpg games, Its missions are not repetitive and are epic thanks to the open world at every moment there are battles and that is very cool, The multiplayer is something different than the halo 5 reminds me more of a halo reach in my opinion i think halo 5 multiplayer was very good and they could have kept that one. Something that I did not like very much was his battle pass. I would like it if everything could be unlocked with a level or challenges. In summary I think that halo infinite is a very good game but it lacks things"
Xbd,"Mar 15, 2022",10,[SPOILER ALERT: This review contains spoilers.]
Poopich,"Mar 15, 2022",10,"So so buetiful story, gameplay and best open world, but expensive price and master Chief very ugly and stupid."
Ayswa,"Mar 14, 2022",5,Wtf with this **** game?The campaign just like a piece of **** multi is realy boring.I want a HALO game like old HALO **** that **** **** open-world.
gurudandelion,"Mar 14, 2022",10,pure class excellent I'm very happy with this masterpiece thanks to microsoft studios also this game is running very good with stable performance on my xbox series s.
bonsnope,"Mar 14, 2022",8,"Its halo, what else can i say? It was actually surprisingly good for how much of a wait its been. The lack of content at the minute is all that's holding it back.
The gameplay is great and smooth, and it feels perfect it feels like good old halo."
Crapcrap,"Mar 12, 2022",0,[SPOILER ALERT: This review contains spoilers.]
GalacticGaming,"Mar 11, 2022",7,"I never finished the campaign due to how repetitive it felt. I also felt that the open world was not as detailed or immersive as it could have been. I did however spend many hours playing the multiplayer. IMO, its the best multiplayer since Halo 3. Currently though, I'm boycotting the game due to the lack of content and also the multiplayer servers are very laggy which makes ranked games a nightmare. The game has loads of potential if 343 actually tries to fix it."
Linkgwyn87,"Mar 11, 2022",3,"ruim, fraco demais.............................................................................................................."
Evil_gamer,"Mar 11, 2022",0,"500 millones a la basura, a dos meses meses de su salida el juego ya está muerto."
IDKASDF,"Mar 10, 2022",0,"Shame they messed up the multiplayer so bad. Campaign is good and yet also has hit detection issues. Should have been in production another year and they just shouldn't have announced it till it was actually ready. Halo 3 had better hit reg, also this event garbage? WTF is that? Halo reach already and the formula for success and they managed to mess it up."
Mohamed_FE07,"Mar 10, 2022",8,It's a beautiful game but they need some bugs and also the servers but if we talk how the game we will never end
Ringzn1979,"Mar 9, 2022",8,"Gone are the days of traveling through Halo worlds with a team.  Happily.  The Master Chief's solo return as a shooter is one of the most atmospheric experiences of the year for me.  The tried-and-tested mechanics have been sensibly refined, and the handling of the futuristic shooting club is convincing.  The AI, which is particularly passable in larger groups, ensures that you constantly have to adapt your approach, use the armor gimmicks including the polarizing grappling hook and take advantage of all the advantages that the clever level design offers in both the lush outdoor areas and the interior rooms.  However, in the nicely staged boss fights, 343 rarely has the right sense of when ""enough"" is - they almost always go a tad too long.  And apart from the compelling action?  I expressly welcome the decision to connect the linear campaign missions not only with semi-tubes as before, but also with a largely freely accessible open world.  This is one of the possible correct ways to take the Master Chief into a game-mechanically relevant future.  But 343 Industries wasn't as successful with the mission design of the side activities as they were with the shooter mechanics.  The developers didn't come up with much more than standard missions adapted to the ring world, such as ""kill this"", ""find that"" or ""destroy that"" and can only be the first step.  However, as the campaign story steadily loses its appeal after the promising start, the player's focus becomes too much on those superficial, run-of-the-mill activities that Zeta Halo throws at them.  Make fun?  Absolutely!  Can you do without them?  Yes!  Accordingly, they act more like entertaining fillers than as a useful addition to the campaign tasks.  When it comes to technology, too, there is a lot of light and some shadows.  The bottom line is that 343 got the graphics curve that some wouldn't have expected after the first ""real"" gameplay demos.  Despite all the improvements, it's a long way from being ""the flagship title"" for the Xbox Series X.  Nevertheless, the at least good, in some cases even very good overall picture is not only coherent and respectable (even if Zeta Halo could do with more varied areas), but is also presented fluently.  The shooter as a core competence of Halo is stronger than it has been for a long time."
Miguelmartin201,"Mar 9, 2022",10,"Exelentes mecanicas, buena campaña no tiene la mejor historia pero esta muy bien, gráficos excelentes, el multijugador esta muy bien, pero patina un poco con la personalizacion, espero que en la temporada dos dejen mezclar nucleos de armadura, en definitiva un exelente juego !!"
Cywor,"Mar 9, 2022",7,"The Multiplayer is just nice. I really don't like Multiplayers so far, but in Halo Infinite, it's just pure fun, even for an noob like me. The campaign and the Open World... well, it's okayish, but not more. Reach was the by far better Halo game."
KayJune,"Mar 8, 2022",6,"Halo Infinite was one of my more anticipated titles, which is why it’s a shame the campaign failed to be.. exciting, at least in my opinion, compared to previous titles in the series. If wasn’t bad by any means, but it just didn’t invoke any feeling of interest, and that’s coming from a big Halo fan (myself). The multiplayer is fantastic and smooth, the core gameplay and gunplay is fun and doesn’t feel like a chore, but when it comes to multiplayer content the game feels incredibly incomplete, missing Forge and Co-Op modes that have always been in Halo games at launch, and for a live-service game it’s very disappointing to see a lack of post-launch support and content. Hoping they change direction soon, as the player numbers have been falling the last few months quite drastically."
EternalCore,"Mar 8, 2022",8,"I played and beat this game on Heroic difficulty, so that's the context.

The main reason for an 8 instead of a 9, is b/c I bought the game on ""disc"".. their was NOTHING really on the disc, except sadness & loneliness. Literally. lol.

Honestly, Halo Infinite really blew my expectations away other than the above, from what I'd seen. I loved the grapple mechanic they had! That was the most freaking fun, I've EVER had, playing a Halo game. I loved the ""open world"" aspect of the game... or the little slice we got?

I'm surprised some story expansion DLC hasn't been mentioned so far?

A lot of little things that we saw in the trailers didn't make it into the final game.. Some of environments, animals, etc..  its stuff you expect buying into the marketing.

I loved the fact that I was able to go almost the WHOLE game, with the kit selection I wanted. So basically a lot of shotgunning things in the face. Again it WAS TRULY ENJOYABLE! I loved that. But the game did force me to switch it up occasionally whether I wanted to or not.

in regards to the multiplayer.. I gave it a bit of a shot, the BOTS were really cool feature, basically to warm up before you fight other people.

Being as I'm getting older & don't have the twitch reflexes of the younger set of gamers coming up, it was nice to be able to engage in a different aspect of the game, w/o being put through pure misery. That being said, their seemed to be something off, with the shooting mechanic when engaging in the PvP. I don't know, what it was exactly, & I couldn't put it to words, but something just seemed ""off"" occasionally.

Anyways, the team behind this game, nailed a lot of little things, like the climbing, the vehicle stealing, etc.. from enemies..

I don't have a single regret about my experience with the game & story mode for the most part. It was a very fun romp!

I will say one thing though, the aircraft fragility was annoying as ALL GET OUT THOUGH.. I do remember how much I hated that one aspect.

TL:DR If you like Halo, if you like FPS, for the story, it's worth picking up. I have no regrets with the purchase."
MatthewDavisMed,"Mar 8, 2022",8,"It's multiplayer might not be perfect, but the lengthy campaign and combat certainly makes up for it. It's easily an improvement over the good, but not great 5th entry. Also, it's on game pass. So there ya go."
BlackTi,"Mar 8, 2022",0,[SPOILER ALERT: This review contains spoilers.]
wipsywaps,"Mar 8, 2022",6,"This review is strictly about the campaign. I always get excited when a new Halo game comes out because it's Halo c'mon! However, after the disappointment that Halo 4 and 5 were, I crossed all of my finger's that Infinite would get it right. I was disappointed again. I enjoyed the new fresh take on the Halo genre and appreciated 343 trying something different. However, it didn't really work for me. The way they designed this game had so much more potential than we were shown. For example, I loved having to clear out the UNSC bases from the Banished but, there was no incentive to come back to them later in the game. I think it would have been better if the bases were attacked by Banished forces and could be recaptured. Also, I loved the open world aspect with the contrasting linear story. But the catch is that the open world is a static biome/landscape filled with almost nothing. Again, there is no incentive to explore the ""world"" because theres nothing interesting in-between the mission areas. In summary, Halo Infinite was fun to the end but I think they missed a lot. My review was going to be 7/10 but I'm lowering it down to 6 just because I didn't know you couldn't go back and replay missions to get skulls you missed. So, you have to replay the entire game to get every skull if you miss a single one in the ""off-map"" missions. Annoying and I'm not doing that."
Art2020,"Mar 8, 2022",7,"Campaign is weaK and too short. feels like they rushed the campaign, Other than that I LOVED the combat. gonna try multiplayer soon maybe that rocks,"
LiTMUp_Leezy,"Mar 8, 2022",9,Love the campaign. Love the multiplayer. Only gripe is the amount of content mp there is.
domanigamer,"Mar 7, 2022",1,"una decepción total. es mas de lo mismo, después de jugar el multiplayer ni loco compro la campaña. ¿y esto costó 500 millones de dólares?"
Crocodyldo,"Mar 7, 2022",0,Russophobes and nationalists Russophobes and nationalists Russophobes and nationalists
AzaLooPa,"Mar 7, 2022",1,"Я отдал за игру три сука тысячи рублей + батл пас, а контора пидарасов, решившая ""заступиться за Хохляндию"", заблокировала доступ к игре"
Druida77,"Mar 7, 2022",0,"Es solo un refrito, no hay nada bueno, gráficas horribles, jugabilidad nefasta."
Kratosss666,"Mar 7, 2022",9,"El multijugador es muy divertido, es la primera vez que juego un Halo y es muy dinamico, los encuentros 4 vs 4 son muy rapidos e interesantes, el modo 16 vs 16 tambien es de lo mejor, aunque a veces caoticos, en mis orineras parridas no sabia que hacer, la progresion es algo oenta pero entendible para un juego por temporadas."
MauCalderon,"Mar 7, 2022",10,"Que juegazo, termine con la piel chinita al final. Lastima del poco contenido del multi pero la campaña es increíble."
manu93,"Mar 7, 2022",8,it's a very good game and i enjoyed it so much. I expected so much more from Halo especially from its graphic. if you already have an Xbox then you must give it a shot but' it's not a game that you buy an Xbox for it.
JohnnArmstrong,"Mar 6, 2022",9,The campaign is very good but at some points it feels incomplete. Still very good and I'm hopeful for the next game. The multiplayer is also very good but it needs more maps and game modes.
Ecow,"Mar 6, 2022",0,This game it doesn't support Arab language so is trashes game I ever play and I advise everyone not to play it until they support our language
MADD4Q,"Mar 5, 2022",5,"Gameplay is spot on but the current issues within the game stops me from going any higher that a 7.
Campaign is fun and there is plenty to do but it lacks variety, pretty much only 2 or 3 biomes, pine forest, brute style buildings or forerunner corridors.
The multiplayer is good but also feels kind of empty, playlist lacks some of the games most standard modes and the custom games themselves are pretty much unusable as they as broken as hell.

Halo Infinite is just a good game that could've been an incredible game."
Airufino23,"Mar 5, 2022",10,"Juegazoooo, al final la espera tuvo su recompensa y 343 han conseguido llegar a los niveles de Bungie. Este es el camino 343, oir a los jugadores para traer lo que más nos gusta de la saga Halo."
Cyshox,"Mar 5, 2022",9,Campaign is pretty awesome. I rated 9 of 10 due to multiplayer which should get more content updates. The controversies about microtransactions is overblown in my opinion. Those cosmetic items are optional and a lot can be farmed for free or via battlepass. Multiplayer is free to play.
Willian_Souza,"Mar 5, 2022",5,"The open world is a fresh take on the game, allowing you to battle in ways never seen before. I really liked to able to lead my own little squad to take on enemy bases, and wished there were more ways to customize and use your marines."
JoshuaGC,"Mar 5, 2022",10,"Up there with Halo 2 in one of the best halo games I have played! Story is amazing, gameplay is amazing, raw emotion and feels like a halo game once again."
joewillallen,"Mar 5, 2022",0,"Unfortunately I did not enjoy this game. The graphics are very last gen it’s missing content that was promised, very cliched story and cartoonish characters, repetitive gameplay."
Shenandoah,"Mar 4, 2022",2,"I could not enjoy this title at all. I don’t like sci-fi shooters very much, also I don’t like the focus of multiplayer. The campaign could not catch me, also the visuals is not what I expect of a next-gen game. There is pretty much nothing the game has to offer to me. I enjoyed Bright Memory Infinite much much more."
Burzyk,"Mar 4, 2022",9,"Juicy shooting, cool graphics and performance on XsX. Really enjoyable 25 hours!"
Pecone,"Mar 4, 2022",3,"Complete and utter garbage! No content and the little that is there barely works as intended. Horrible servers and rubber banding issues, hitreg issues, damage is all over the place. Bugs left and right and if you play with a controller you basically have an aimbot at your disposal. Complete joke!"
Merlin88,"Mar 4, 2022",10,"Love this game! Took me back to playing Halo 2 times, love the free roam and boss battles. Looking forward to co-op modes"
BradleyJeremy,"Mar 4, 2022",0,"Historia no tan buena como sus antecesores, Multijugador sin contenido, parece como jugar una beta."
GamerDad215,"Mar 4, 2022",3,Story mode was cool after having to wait for it. The online was fun but now it’s a waste. Lost player base still haven’t released any content. The game is buggy. I mean they delayed this game and it’s still not finished smh very disappointed it got hyped up and yet it was mediocre. Where’s bungie when you need them? Oh yeah I forgot.
TheLastPlay,"Mar 4, 2022",8,"Me gusta más que el anterior, al menos la historia no se hace tan corta y el modo campaña, que es el que me interesa a mi, me parece mejor. Un buen juego"
Kester93,"Mar 4, 2022",9,"Juego bastante entretenido y recomendable, con una banda sonora espectacular, con una historia que atrae bastante, incluso para jugadores nuevos.
En conclusión, no es un juego perfecto, tiene falencias, como falta de biomas y profundidad de gráficos ambientales, poco claro el objetivo del juego a nivel de mundo abierto, ya que puedes capturar puntos, salvar algunos compañeros en algunas misiones, pero no da una sensación de apoyo el salvarlos, sería ideal que si existe esa posibilidad, que te ayuden en cosas básicas, como conducir y tu disparar, etc.
por otro lado, la historia es absorbente, es un juego corto pero que muestra mucha alma a nivel de desarrollo, logras empatizar con personajes, lo demás se deja para que lo jueguen."
Shawnlaw,"Mar 4, 2022",2,"Like the game but its only the nostalgia ,got bored very fast , it feelt incomplete"
Juan199,"Mar 3, 2022",4,[SPOILER ALERT: This review contains spoilers.]
Kelvingame,"Mar 3, 2022",0,[SPOILER ALERT: This review contains spoilers.]
Dperks,"Mar 3, 2022",9,"Halo Infinite is a definite step up from 343s other installments. The gunplay has never been smoother the weapon sandbox is great I found my self utilizing every weapon in  the game at one point or another. Movement has gotten much better while the new movement options in 5 felt like a gimmick the inclusion of the grapple hook really evaluated the whole experience and made the act of getting around in a fight a lot of fun. Having items that you carry around the whole game like a deployable shield or enemy scanner to be used anytime is also a great new feature that just made gunplay more engaging. My only complaint I have for it is I wish that it was easier to pick in the heat of battle as trying to navigate by tapping the d pad to the right then selecting was kind of annoying. The plot I thought was a lot more interesting then the other games although it did feel kinda lack luster but I appreciate them slimming the cast down and giving us a more concise story where 5 had like way to many characters where most did nothing. The Banished are a great new enemy you really learn and get a feel for them and they feel distinct unlike the covenant remanence of the last 2 games. And unlike the promethiens their a lot of fun to fight. And the enemy A.I has certainly been improved while not perfect enemy's act and behave alot more like how you'd expect. And the new art style change to a much more classic and simple design is a welcome change and really appreciated because my god the covenant were so ugly in the last games. The open world aspect was neat but it could of been utilized more. Like some actual side quests or some big large scale battles would of been coll. And the whole taking back the ring with these little marine bases feels a bit tagged on like they don't really impact anything it feels. I would of licked for our home base to be more dynamic changing and growing as the game progressed. Another thing I'm not a big fan about is that visually most of the levels look the same which can make them a bit exhausting and boring. However one thing this game nailed is the boss fights which really surprised me. While 2 tried some fights and they were kinda **** and 5 had one okay fight they used over and over again this game has a good amount of boss fights that are all fun and some are even challenging. Overall the campaign is great but I do see potential for it to be even better.

And for the multiplayer let me just say I hate battle pass progression systems. They aren't fun and the fact you only get experience for the challenges is really annoying and deters me from playing game modes I actually wanna play. The customization is really good but I don't know why it needs to be split between different armor types like let me mix and match whatever I want. Although having different loadouts for customization would be cool and its kinda like that now but they should expand on that idea at some point. Now my only other real other complaint for the multiplayer is the lack of maps they really got to add more maps because their already getting kinda old. Not that their bad but it just feels like I'm playing the same ones all the time. Luckily the gunplay just like the campaign is a lot of fun and much better experience then 4 or 5 on the multiplayer side of things. The multiplayer is really fun I just wish the progression system was actually rewarding and that their was an actual level to everyone's profile."
Jimena,"Mar 3, 2022",10,[SPOILER ALERT: This review contains spoilers.]
Phantox10,"Mar 3, 2022",9,"El sistema de combate y las posibilidades de abordarlo son bastante buenas, en realidad resulta bastante divertido poder enfrentarte a una situación adversa de la manera que prefieras, siendo este uno de sus mejores aciertos; el gancho nos da la posibilidad de hacer lo que queramos, cosa que se siente espectacular."
Anticalvos,"Mar 3, 2022",0,"bah un juego infumable que no vale para nada, banda sonora 0, lleno de bugs y una historia que no tira para ningun lado"
CPLBLo18,"Mar 2, 2022",10,"Campaign was awesome, open world concept adds a great wrinkle and keeps it fresh. Best Halo game to date."
Xplocion,"Mar 2, 2022",9,"The good:
A new Halo has arrived. It is starred by the Chief. There are new weapons. There are new enemies. There is a huge open and multi level map to explore in Zeta Halo. The open world doesn't feel empty. The Chief taking on the responsibility of spearheading the offense feels very epic. Music is situational. There is custom skill growth (skill tree). More content on the way. The enemy AI is very advanced and rewarding (if there is a challenge, they organize, garrison, arm themselves, flank you, hunt you down). Some achievements went off the scale. With ingenuity you can do very WTF things. The Weapon as an assistant is equal parts funny, naive, and absurd. The handling of textures is incredible. The draw distance is huge and they took their time to adjust to the changes in light and the different heights and levels within the ring (they don't use the cheap trick of fog or clouds). Great fun exploring the map, swinging, climbing the Towers,

The bad:
It annoys me that the bootleg doll aesthetic returns, discarding the “realistic” aesthetic of the Tank with legs concept. The new weapons are fine (nothing more). They didn't coddle much of the missions. More content on the way (when?). I miss some “punch” to the music. I feel like a Soft Reboot although some Prometheans are out there lost. They had said that the multiplayer could be separated from the game and they are there together on the record. Few biomes to explore.

Lo Meh!:
Personally, I'm tired of open worlds, I can't stand them, and it bothers me that Halo jumps on that trend just to fit in, not because I'm comfortable with it. Keeping with how much I hate open worlds it bothers me that Master Chief is the one using the grappling hook, couldn't another new character be using the grappling hook and saving the Chief? (A la Donkey Kong: Diddy's Kong Quest) because there are so many characters that use a hook that looks more like a skin of Nate Spencer (Bionic Commando) or Rico Rodriguez (Just Cause) with the Chief's suit swinging from the Zeta Halo. They forgot about Halo 5 Guardians, Perseverance Witness and the Guardians, Cadet Kelly and the blue team…"
NextPlayer_it,"Mar 2, 2022",9,"Se si vogliono cercare difetti sono l’assenza della modalità cooperativa e della Forgia ma già sappiamo che verranno risolti con patch future. Ma è un peccato, dato che la nuova struttura aperta avrebbe reso molto più interessante affrontare il gioco in cooperativa. Avremo una scusa per ritornarci!

343 industries ha lottato per guidare Halo nella giusta direzione sin dal lancio di Halo 4 nel 2012, lo studio è finalmente arrivato ad un ottimo equilibrio con Halo Infinite. Il gioco onora con successo l’eredità narrativa, mantiene l’amatissimo gunplay di Halo, ma senza la paura di aggiungere nuovi elementi. Nelle intenzioni dichiarate dagli sviluppatori Halo Infinite sarà supportato a lungo fino a dieci anni. Spero che non supportino solo la parte multigiocatore  ma che continuino anche la campagna aggiungendo nuove missioni e trama perché se così fosse mi hanno già venduto tutte le future espansioni.

Sono felice che dopo anni di travagliato sviluppo il prodotto finale funzioni e soprattutto sia bello da giocare perché la cosa più curata è il gameplay. Personalmente mi sono divertito tantissimo anche in solitaria. Diventare il potente “demone” che libera un pianeta dall’occupazione aliena salvando l’universo da… ok basta si sfocia nello spoiler.  Scopritelo voi!"
TW1TCHYGAM3R,"Mar 2, 2022",4,"The Good: The game feels like Halo. Now its running the same but modified engine from all the previous Halo titles so the physics should be the same but Infinite does this better than Halo 4 and 5. Story is short and sweet but there is that open world aspect now that really ties everything together. The AI seem very Halo CE like and that is a very good thing.

The Bad: Multiplayer is a massive mess. You know it, I know it, 343 knows it, YouTube creators know it, and professional gamers know it. The netcode is a mess with horrible desync issues, Rank is effected by social and bot matches, and theater and custom games are broken. Broken broken broken. This game is a mess.

The Ugly: As a 'Live Service' game we have no content and absolutely no communication from 343 Industries. This game is three months in with no new maps, weapons or new game modes (bye attrition....). This is unacceptable as far as Live Service goes. Look at all these other live service games that pump out new content constantly.

343i did Halo fans dirty and failed to follow Bungie's footsteps. 343i is a false reclaimer to the Mantle of Responsibility."
Benlugo113,"Mar 2, 2022",9,"Love the classic halo gameplay, good campaign and excellent multiplayer, but it lacks content in comparison to other live service games."
Jason3070,"Mar 1, 2022",10,"Though the graphics looks not so amazing,but the gaming is still pretty impressive,waiting for the forge mode"
Mohammed77,"Mar 1, 2022",0,Sadly this game is very basic with a boring open world and a boring Story very disappointed
anglk7,"Mar 1, 2022",0,one of worst shooter games i've ever played. shooting mechanic feels outdated and it's not satisfying
