username,date,score,review
Resuaicata,"Dec 1, 2016",2,[SPOILER ALERT: This review contains spoilers.]
ljt2000,"Nov 30, 2016",9,"Shadow of Mordor is what Assassin's should **** its a **** Lord of the Rings game...Shadow of Mordor is ridiculously fun. It's a game I'd compare to Arkham City as the combat is very similar, along with the open world which isn't overly big but has plenty of things to do within it, its main differences being you its set in Modor, you assassinate targets and you blow heads up."
Pormetheus12,"Nov 28, 2016",7,"Decent game with good game mechanics and nice world. The graphics are good, but the story is a major let down. The game could have been much better if the story would have been improved."
DrZomboid,"Nov 28, 2016",2,"Ugly art and poor environment design powered by limited and wild camera behavior. Limitless amount of ork spawn to help a boss. Good idea with nemesis system, but total mess. QTE button mashing fest."
MiguelNeto,"Nov 14, 2016",8,"acredito que todo fã de Senhor dos Aneis e Hobbit como eu irá gostar muito do game, Shadow of Mordor realmente tem problemas, como o mapa nao ser tao detalhado, e ter missões muito repetitivas, tendo que fazer sempre a mesma coisa, oque muda é numero de inimigos, mais o grafico é lindo, quem conhece o universo que o Tolkien criou vai adorar, sem falar que da pra ver historias dos monstros e lugares da Terra-Media, Shadow of Mordor é muito bom, mesmo com muitos problemas, é um jogo obrigatorio pros fás dos livros e filmes do Senhor dos Aneis e O Hobbit. Nota 8.5"
Lewis-Angelo,"Nov 11, 2016",8,"muy buen juego basado en el estilo de lucha de los Batman

excesivamente fácil, menos cuando la IA se pone toda de acuerdo para fastidiarte la misión

también se echa en falta más variedad, cuando por fin consigues todas las habilidades se ha terminado el juego"
Jonny5784,"Oct 13, 2016",8,"Very good game, very solid alround good combat good enemy's nice big open areas, I also like the way you can play the game pritty much how you like, you can go in gun Ho or be as steathy as you like moving in the shadows and beating your enemy's one by one, you can make you charictor to suit your game style, I would highly recommend this to any LOTR fan, or even if your not a LOTR fan it's still a real blast to play, quite long as well over 20 hours."
Jamezietocool,"Oct 1, 2016",8,[SPOILER ALERT: This review contains spoilers.]
sgthombre,"Sep 23, 2016",9,I'm just writing at least 150 characters because I wanted to save this review in a more convenient way to look back at scores that I had given stuff as a user.
Tselel,"Jul 26, 2016",8,"Another GOTY worthy of 2014. This game for is the dark horse of that year. Nobody knew or bothered with this game until it came out and boom!! Most of the gamers loved the game. As for my review, first the pros, the dead like environment is very good and places nicely on the game, the gameplay is smooth and the enemy AI is top notch that they can think for themselves if left alone and finally, the pride of the game: The Nemesis System, the way you control the orc army, who you brand, who you want to start a riot and much more things to be creative of. However, like all, every game had its cons too. First, I know it fits nicely with the game and became original with nemesis system, but the majority of its gameplay is just borrowed content with assasin's creed and arkham series. Its like the poor mans version of both of the mentioned games. Next con. Is it mediocre plot and main character. I dont care about him nor did i care about both of them and the plot is so cliche that i find myself more interested to the lore in the collectibles than in the game. Next is its BAD BOSS BATTLE, and when i mean BAD, ITS THE WORST. No memorable boss fight, the most badass character of tolkien chronicles (sauron) did just a cameo in the final battle. damn, they should be embarassed they even bother putting garbage in the final fight. Lastly and worst for me is that THE WHOLE MAIN STORY IS JUST A FREAKING TUTORIAL. You only get the most interesting part of its game in the middle of the second half of the story and there'll be little to no content to experiment and enjoy that gameplay. Regardless, despite the having flaws and issues, for being a published game, It is still THE best Tolkien Chronicles game that has ever released in the gaming world. Hope they do better in its next installment. Ill be waiting and keep supporting them."
omer123,"Jul 22, 2016",9,this is how lord of the ring games must be stunning visual fantastic story superb gameplay it had 20 missions th game is not too long  but the mission are not that great but still some element in the game let it amazing like a gameplay taking a half assassins creed +half  batman arkham= shadow of mordor in controls combat and a little stealth is batman gameplay the other like climb and hiding in haystacks  is like assassins creed skill three 3 weapons in this game sword and bow and dagger u use the dagger for steealth takedowns and swords to kick enemys asses bow even for stealth and hunting some of skill point make the bow sow **** great if u hold the L2 button and press squar any running enemys u will magickly  kills then cut there heads of it feels bad ass and u can brand any enemy those enemy well be your ally to defend u if u brand them u can gain intel to any of those captains or legendary captains these gameplay is satesfing i realy like this game the final verdic is 9.5 out of 10
chayshirin,"Jul 5, 2016",6,"The bad:
Way too easy
non existing AI
useless collectibles and side quests

The good:
runs smooth

In short your typical assassin's creed under a new guise"
Greghead,"Jun 30, 2016",6,"I have mixed feelings about this game. Some elements of gameplay show glimpses of genius, whilst other elements feel unfinished and below par. Boss fights can be really good fun, but the game overall does suffer from a lack of flair.
For LOTR fans, this is a must buy. But for others who are mildly intrigued by it, try before you buy, or pick it up second hand."
Wolf4642,"Jun 27, 2016",8,This game is one of my favorites. I love the open world part of it that lets you do almost whatever you want. My only problem with it is there weren't enough story missions.
XenoFantasy1,"Jun 24, 2016",9,One of the most fun and unique open world games i have ever played. The nemesis system gives this game almost endless replayability and adds a lot of depht to the small but great open world. Gameplay is fluid and always fun with a great diversity of story and side missions. The story is just ok but has a interesting premise.
GodHades100,"Jun 24, 2016",4,"Shadow of Mordor is one of the best games i have ever played.Amazing grahpics , gameplay ,action.. Its really amazing BUT this game becomes really boring.  I have spent approximately 25 hours playing this game and i seriously dont want to touch it again . The enemies are the same . The only thing you do is killing orks . The world is really small. if you like playing games for maximum 30 hours then get it but if you want a game to spend over 30 hours then dont buy thi game"
DragonBorn-,"Jun 24, 2016",8,"This game is excellent. Completely different to whats out there at the moment. Its sort of  like a hybrid of Assassins Creed, Arkham City and Dragon Age for me.

Pro's -

Excellent graphics.
Solid story-line.
Good rank-up system.
Smooth, free flowing game play.
Top notch battle mechanics (similar to the Batman games).
Originality.

Con's -

Can get a little repetitive.
No difficulty level options. Personally I found the game far too easy.
The ending is a huge anticlimax.
The 'open' world isn't actually that open and the backdrop could be more detailed.

TBH the con's are quite picky, i had to think for a while to come up with the list, whereas the pro's just rolled off the tongue straight away.

Overall Shadow of Mordor is an excellent game and the edition of Parkour into the mix makes for a real fun 30+ hours of fun (if you 100% the game). Definitely one of the best games of 2014.

8/10"
alexaxa,"May 22, 2016",8,"Killing orcs have never felt so good ! The only thing that bothered me is that some skill in the skill tree could not get upgraded before you're past some story mission (since i'm a completionist, i tend to do ALL side missions available before doing the story mission) but beside that, it's a good game !"
Lord_V,"May 17, 2016",9,[SPOILER ALERT: This review contains spoilers.]
EliteGames,"May 13, 2016",10,Simply put the best PS4 game ever released!!! SOM is an amazing sandbox game that really puts you in the shoes of a boots on the ground war general. The unique enemy leveling system is amazing and refreshing.  There is nothing better then the sweet revenge of getting an enemy that killed you in a previous battle and moved up the ranks.  This living world is amazing and if you haven't picked it up you should do so right away.  You won't regret it!
TheTrurth,"May 11, 2016",9,Unique and challenging something hard to find in the video game world nowadays. You are wasting your time reading a review when you should be playing the darn game!
Chowda,"May 2, 2016",8,"I only played about 10 hours and quit. Very repetitive and frustrating. The wall mechanic is game breaking. If you are running and come close to a wall you stop and stick to the wall like you are in stealth mode. I am not a fan of the ""kill 5 Uruks with headshots"" tasks as it feels like a test and not a game. It is essentially a giant fetch quest as the map tells you where everything is.

However, if you are a fan of the Assassin's Creed or Batman series you might enjoy this game. The game is very well done but just not my style. And the nemesis system is pretty innovative and fun."
JS99,"Apr 13, 2016",9,"I like this game.  I really thought it was a mistake to buy a movie tie-in game but this one is fun.  The combat is fast paced and a joy to play.  The kill and move animations are outstanding.  I loved the Nemesis system. I was actively hunting down and marking enemies.  The story was a little thin, but the game play and mechanics were terrific.  Tons of replay value."
Tailynd,"Apr 8, 2016",7,"Love the way you fight in this game, same fighting engine as Batman Arkham.  But a little easy and the story wasn't interesting or engaging.  But a fun game and the Nemesis system was a cool experience"
Jpwr39,"Apr 6, 2016",6,I'm a huge LotR fan and really wanted to enjoy this game but just couldn't . A very overrated game. Don't understand all the high ratings tbh. The game is impressive at first but gets dull and repetitive quickly. Nemesis system is interesting though as others have said it's basically a rip off of Assasins Creed and Batman Arkham.
jordancotton,"Mar 30, 2016",8,"I was going to give this game a 7 but then i realized it's actually a great improvement from the previous gen. The graphics are more than mildly improved and the game has a swift combat and a good skills upgrade system. However, the story is bad not the worst but it fails at a lot of things. Your constantly killing trolls and getting in to fights a long the way... which are also with trolls. It's just a game of constant assassinations on trolls. In addition, if you are in to a game that has good graphics and constant fighting with trolls then it's worth a play.

Pros
- a great improvement from it's earlier release
- combat is quality
- runs smoothly
- AI varies

Cons
- fails for a good story
- not a great amount of enemies
- not enough concentration on why you are playing the game"
mikepango,"Mar 22, 2016",9,"I must say this game is so much fun. A lord of the rings story, with Batman & Assassin's Creed game play. Look good, plays good, story is good (i don't know how die hard LOTR fans will feel about it) The one real down side for me was the size of the open world and variations of the locations. Every thing takes place in Mordor so things kind of look the same for the most part. A must play in my book."
Kurgaan,"Mar 20, 2016",9,Easily the best LotR game to date. Interesting story that doesn't break the mythos of Tolkien and really varied and engaging combat. Graphics and sound are top notch.
Jbird1994,"Mar 16, 2016",10,"I have put an easy 30-40 hours of playing into this game prior to getting the season pass. The graphics were beautiful. The faces of each orc, although can sometimes be repetitive, were gorgeous and can tell how emotional/ tragic there face was. The game play itself was amazing, the fighting style was very close to a batman. With a few different characteristics embedded. I loved the story line, it wasn't an ohhh SH!!!T cant believe that happened, but not dull like Destiny. It definitely was worth my $60 dollars at that time. Honestly, one of the best games I've played on the PS4. LOTR definitely did not disappoint me, i believe this game to be a very under hyped, which probably made it to be such an amazing game all together, a must buy!"
Fra-k,"Mar 15, 2016",8,"The greatest game about Tolkien's world.
Great combat, a lot of lore, magnificent landscapes.

The main issue?
It's too short. Just two maps...incredibly detailed, but i'd really love to revisti the other regions of middle earth."
ursynhu,"Mar 10, 2016",10,"Este jogo é incrível! Eu recebi e ainda não posso parar de jogar. Os gráficos são tão detalhadas para um game e é desafiador, mas divertido e terá que jogar por horas! A história é complexa e profundamente pensado. O melhor jogo que eu já joguei de forma"
OwnedKill,"Mar 8, 2016",10,"Sou fan da história, é um jogo fantástico jogabilidade boa, a dinâmica  de combate é a mesma do que a do Batman, jogo lindo mesmo muito bem feito."
AhmayVee,"Feb 22, 2016",3,"This game has beautiful landscapes and is fun for the first several missions, but then turns into a very frustrating and defeating game. There are WAY too many enemies that spawn and it seems endless. I understand that in order to defeat specific enemies one has to achieve combos, but it becomes impossible with the amount of enemies that spawn. There is no real direction to the game. You are thrown into the world with too many options and every way you turn from the very beginning it seems that you are over matched and enemies are too strong. The mechanics are okay and the games explains moves well, but the game is overwhelming with the amount of enemies and small space on the map. This game turned from potentially fun to way too frustrating to finish."
FearTheOldBlood,"Feb 17, 2016",7,"Good game but the last boss fight was soooooo easy, a simple QTE fight! C'mon, I expected something more. Everything building up to the last fight should be epic, not a bore."
BaronMonaco,"Feb 10, 2016",8,"Shadow of Mordor is an appealing title with nice graphics and of course the beloved universe of Lord of The Rings would it live up to those expectations, well I believe it does.

First as I said the game looks good with a lot of details it also runs perfectly fine without any frame-drops even when there is a lot of characters on the screen and without any bug.

The story may be the weak point of the game with undeveloped characters and missions that, for the most part, have too simple level-design it will not remain in your gamer memories. The universe could be more developed too with a bigger map with more locations and also more diversity in the enemies and allies, but it's still a pleasant world to play in.

The side activities are a little repetitive too, but the Army system is a true marvel and will provide infinite content, it took me 30 hours to finish the game with approximately 10 of them spend only to slaying captains (in other words expect 20 hours to finish the game at 100 percent).

But the game shines thanks to its gameplay, clearly inspired by Assassin's Creed and Batman Arkham series it also adds its own touch with the Wraith that gives you unique abilities like mounting wild beasts, controlling enemies or the nemesis system. I enjoyed every bit of the game.

With Shadow of Mordor it seems Warner finally found the right formula to make great Lord of The Rings games, they still have to build on it, particularly increase the diversity in the game and not the same generics characters and story."
Lucasmaroun,"Jan 18, 2016",10,"I bought this game and i really enjoyed it . Graphics and Combat in this game are so good story is perfect . I spent about a 25 hours to finish the game (side missions,collectibles,main missions) . People say this game is like assassins creed and i think yes but this game is better the map is so big and there are a lot of monsters,
Orcs . THIS GAME IS REALLY GOOD. Go buy it :)"
stamito,"Jan 8, 2016",8,"You like sandbox games?, give this one a try. This is a pretty good game, it is not a masterpiece but it is quite enjoyable.  Bad things, the characters are not awesome but they’re good enough. The setting is good but I felt it was a bit repetitive, there is only 2 areas which are kind of different but at the same time similar; I know it is Mordor…and I know it is supposed to be kind of monochromatic but still you can spend quite a lot of hours playing this game and, in my opinion, the map is a bit repetitive and kind of empty (compared e.g. to GTAV). The final boss is a bit disappointing. Good stuff, the action gameplay is good, some people say it is repetitive but, in my opinion it only is if you want it to be. Let’s face it, the game is easy, and it is quite easy to just say I’ll go around just swinging my sword and it’ll be fine that’ll do. However, there are quite a decent number of different skills and different ways of killing the war chiefs (e.g. direct approach, poisoning grog, taking advantage of a mutiny or what scares them, possession etc.).  So, yes you can make this game really simple and repetitive if you want and go CBA, but it is potentially varied in the ways you can approach your enemies and if you take advantage of that you’ll have a lot more fun. Finally, the story is not awesome, but it is all right, good enough."
PeterAlexander,"Jan 7, 2016",10,"Shadow of Mordor has a jaw-dropping combat system with a rich open world and a haunting story to match it. The game took me right back to Middle Earth, and had as immersed as I had been since the LOTR trilogy. The open world looks stunning, with some of the best graphics in any game to date. It is the combat system that truly puts this game on legendary status however. Fighting orcs is one thing, but fighting them with such an immersive style of combat is truly engaging. With Assassin's Creed like gameplay and an interactive Orc system that progresses depending on events that play out, this game will have you never wanting to leave Mordor."
3126235,"Jan 4, 2016",2,I have never played a game with such an unfair difficulty (at least not in the ps3/ps4 era). The game is terribly balanced in a way that makes it simply unfair to play. The game map is tiny and the story is incredibly boring
anichels,"Jan 1, 2016",9,"This game was marketed as a badass game, looks like a badass game, and plays like a badass game.
On top of that LOTR theme and lore is absolutely wonderful. It's a compliment to the franchise."
Crux037,"Dec 29, 2015",9,"The review isn't a 10 because the story end is the only bad part (just like No Country for Old Men): by the rest, it's an all-around great game, specially for fans of the Lord of the Rings universe."
Crisiscore7iet,"Dec 16, 2015",10,"This game is just amazing!!! It has great combat, (like the arkham games and Assassin creed), wonderful environemtn with great graphics, and a great story. After you beat the game, theres still stuff you can do, and it took me about 30-0 hours ot complete everything. The nemesis system was very interesting to. I highly reccomend this gameto anyone who likes the Arkham games, Lord of the Rings, or Assassin creed."
GreenMachineG,"Dec 9, 2015",10,"Shadow of Mordor is my favorite LOTR game I have ever played. The combat, gameplay mechanics, and story are great. The game feels like a blatant copy of Assassin's Creed or Batman: Arkham, but I didn't care at all. they take the great gameplay parts of those games and throw and LOTR skin over it? Yes please, more please. I had a great time with the game.

The combat and gameplay mechanics are very fluid and clean. You definitely feel very powerful as you progress through the game, and the fighting sequences are a ton of fun.

The Assassin's Creed-feel to the game comes in the way the map is set up with several collectible-esque things to find, as well as the towers revealing the map. I thought they did it in good taste though with the collectibles needing a little mini challenge to be completed to get some of them, which was always fun.

Attacking the orc generals was a very cool part of the game. I found myself posting up high and watching the orc camps for as long time planning out my attack. The weaknesses and strengths added just enough to make the need for some strategy necessary, which I liked.

I did however find the orc mind control a little disappointing. The game advertised orcs that would always remember you and that you could mind control and shoot up the hierarchy so you could control an army of orcs. This mechanic wasn't even available until later in the game, and wasn't quite as in depth as I thought going into it, but this is really my only issue with the game.

In closing, the LOTR fan will love this game, and any fans of the Assassin's Creed or Batman series' could definitely get into it. The game offers a lot in story and amazing gameplay. Definitely a recommended game.

8.9/10"
desoul,"Dec 8, 2015",8,"very cool game

the good:
combines the best elements from assasins creed (blekh) and batman arkham series.
nice open world
very cool fighting mechanics
the best thing about this game is the orc captains.

the bad:
story is not that great
final bosses looked cool but were really easy.

usually these types of games would be boring, but theres some added elements in this game that makes it a lot more fun than the generic open world game."
Yerczeys,"Dec 5, 2015",8,[SPOILER ALERT: This review contains spoilers.]
BlackEelGang,"Dec 5, 2015",9,"A game full of character and charm, one of the most enjoyable games ive played in a long time, its definitely worth adding to your collection and its a game for all ages and abilities, its a 9/10 for me."
gdiego135,"Dec 3, 2015",8,"This game is BADASS!!!!!!!! Warner Bros may have copied Batman's combat style but they didn't put it to shame in fact i think it's better. Shadow of Mordor is brutally gory and a helluva joy to play, the graphics are gorgeous and chopping off orcs heads feel fantastic, the only flaws i have is the bad boss fight at the end, the world feels empty and the combat can feel repetitive after a while but put that aside because it's worth buying."
JustinElliot,"Dec 2, 2015",8,if you want to because a bada$$ sword slicing and dicing killing machine look no further. the fighting mechanics borrow a little from batman plus some intense violence which is uncomfortably satisfying.
Callum1996,"Dec 2, 2015",9,"Shadow of Mordor is a really fun challenging game, the graphics are brilliant which is a plus! The fighting system is similar to assassins creed and batman engine which offers great options for example counter kills and stealth kills. The main storyline is fantastic and the ending is so tense! Only down fall is the fact of using limited bow shots however I can see why they added that for certain reasons. 9/10 definitely worth a buy and I am almost sure you will love it :)"
SNES_is_best,"Nov 26, 2015",9,"Very solid game. It's essentially a well done Assassin's Creed with some nice additions giving it a little more original feel. If you like Creed, definitely grab this one."
Hectik,"Nov 23, 2015",9,"I recommend to LOTR fans and also AC and Batman Arkham as it utilizes similar if not better combat mechanics.

Pros: Great visuals, chopping off Orc heads really satisfying, nemesis system brings a uniqueness to the game, DLC skills missions brings replayability

Cons: Main character somewhat boring, need Online Co op like the old LOTR games, end boss really disappointing"
bigboss1964,"Nov 21, 2015",8,"Middle-earth: Shadow of Mordor

Game-Play:The game-play in this game is very similar to the Batman Arkham series and the climbing to the Assassin's Creed series but that is not bad just not **** game-play flows very well when you play and I really loved it .Their is a little stealth in the game but mostly action .The game also have some RPG elements .

Story:The story is good but I did not like the ending that much .But it is a good addition to the lord of the rings.

Graphics;I did not like the graphics that much I think that it should have been better.

Notes:There is not much else to say about the game expect that this is a great game and deserves the fullprice ."
Jalmerk,"Nov 16, 2015",7,"Shadow of Mordor offers a fun, satisfying and brutal combat experience, but in the end, there isn't really much variety to speak of. You will be killing orcs throughout the entire game, and towards the end your character will be so overpowered that it kinda **** the fun out of it all. Ironically the very first Warchief you face in the game, is considerably more difficult than the final boss of the game. If you can get this game used or on discount, knock yourself out!"
drlowdon,"Nov 9, 2015",8,"Shadow of Mordor does repeat some of the mistakes that other open world games have made in the past, such as the inclusion of some pretty dull missions and rather repetitive sidequests, but when all is said and done this is very good game.

The games strongest aspect is without doubt the 'Batman: Arkham Asylum' style combat and fortunately the developers have made sure that it makes up much of the game. Even when 20+ hours into the game the perfect controls and unlockable special moves, that include teleportation and executions, ensure it never gets dull.

On top of this you have what is being called 'the nemesis system', possibly the best new feature in gaming of the last five years. Put simply it means that the enemy captains and war-chiefs are directly influenced by their interactions with you. If they kill you they will gain promotions and gloat about their victory, adding a huge incentive for you to seek revenge. If you can defeat them you can either kill them or put them under control, giving orders to murder your other enemies or betray their war-chief. It all adds up to make for a far less linear experience than a lot of other open world games as there are always different ways to tackle the situations that arise.

Whether you are a fan of Lord of the Rings or not this is a must play."
Sparkticle,"Nov 6, 2015",9,"Really fun game. Might be short on content, because it's a small world, don't expect the same amount of things to do as you would in, say, Witcher 3, but this game wasn't trying to be Witcher 3. It was trying to be Assassins Creed combined with Arkham combat and Lord of the Rings lore. If you enjoy playing those games and the Lord of the Rings story, then you will feel right at home with this game. It's really fun to exploit the uruks system, and it really is what makes the game. There is a lot of variety in the uruks, and they all have their unique personality and looks, adding hours to the gameplay. Overall the game is short, easily completed in around 3 days to 100%, and that is the one thing that sets this game back for me from being a masterpiece - I just would have loved to see more content."
MadFaker,"Nov 1, 2015",9,"Middle-earth: Shadow of Mordor is freaking aweosme. It goes back to the roots of why video games are made: for fun. It has a great combat system, equally entertaining and challenging. Visuals are great. Fantastic gameplay. Story, uhmmm, I could say between average and above average range. The system with the captains and war chiefs is great and hell of a fun for me. Overall would highly recommend this game."
chr1so,"Oct 29, 2015",9,"Really fun game and hard to put down. The combat system is amazing and is the main focus of the game. It's a mix of Batman's & Assassin's Creed's systems. Just really fluid, responsive and challenging, especially when Captains and War Chiefs are involved.
It's really well paced and a perfect length. Would highly recommend"
fallouts,"Oct 27, 2015",9,"Shadow of Mordor is an insanely fun open world action stealth game, and sets a great example of how AC games ought to be. There are no shallow missions to distract from the experience, no tailing anyone, it's just you and the entire open world with sandbox missions at your disposal. Go about how you like and the game rewards you for it, be it satisfying stealth kills or battle finishers. The side activities are also very fun. This is a must and GOTY for 2014, right behind Dragon Age Inquisition."
Puffer2002,"Oct 19, 2015",10,"Pros:
Looks Great
Great Mechanics
Mother **** Lord of the Rings!
Great Characters
Heaps of lore
Dying Matters

Cons:
N/A

PS4: 10/10
XBOXONE: 10/10
PS3:10/10
XBOX360:10/10
PC:9/10 (PC has some stale graphics at the moment but they will probably be fixed soon)"
thausael,"Oct 11, 2015",9,"That's the breath which we seek for long time. LOTR games are generally **** ass, but this particular game is very good with all of its aspects. Story and progression is the weakest link and hanging slightly above average."
Davidscj,"Oct 9, 2015",9,"Shadow of Mordor is a sublime game that combines hard difficulty with fantastic gameplay along with a story that will please all Lord of the rings fans and gamers alike.

The first thing that stands out about tis game is its difficulty at the beginning. It is perhaps too much and overwhelming. Thankfully this is quickly, if not quick enough, overcome through character progression. There are times when it seems unfairly hard out-with the progression mechanic, sometimes being surrounded by too many captains for no explicable reason (at one point I was surrounded by 4 captains just trying to free one slave). But at the end of the game success feel all the sweeter due to the games difficulty.

My biggest problem with the game was the respond rate of enemies. At times it was ridiculous. At times I could see enemies responding around me in areas I had just cleared out, this a slow tactical approach for me at certain times. his was especially true at the beginning as you move through the world slower and more cautiously. The long term effect of this is that you don't feel like you are impacting the world, not even a small corner as all enemies will return so quickly. This is only natural due to the setting, Mordor, yet is unsatisfying mechanically. What it lacks is the taking over of areas, an expected mechanic of open world games. However implementation of tis could cause different issues.

The world feels small and that is an issue. You lots of tasks in the same areas/strongholds and that c be tedious especially with refreshing enemies (Differs greatly to a game such as dragon age inquisition). On the topic of the world, the environment lacks variety. This naturally is the nature of being in the shadow of mordor and it is fixed slightly in second half but I still feel like more could have been done visually in the areas to differentiate each area of the map.

The much hyped nemesis system is simply fantastic. It is true innovation. Enough people have talked about how it works that theres no need to cover this, the most surprising thing is that it just works so well. Through the nemesis system the world feels connected and living. This is where impact on the world comes in. It can become a fantastic distraction from the main plot that can devour whole evenings of your time. It is very exciting to see future applications of this system. Getting the ability to control enemies changes the game and the nemesis system completely at the right time. The game just gets better and better.

The story is fantastic. The characters are fitted into the known lore nicely. And the lore is slightly altered to great effect. The story is paced superbly and truly gets to an epic peak fitting of the license. Old characters such as Gollum are fantastic and new characters, Torvin especially, are great.

The game boasts some excellent side missions, particularly the weapon related missions. However freeing slaves becomes too repetitive. Added to this is a good range of collectibles scattered across the map. Unlike some games the volume of collectibles is perfect and not too overwhelming. They add story and aid progression nicely. However the pay off for 100% collection is pretty poor.

At the core of the game is excellent gameplay. The combat is excellent. It is fluid and weighty and as mentioned difficult. There is great progression eventually from weak to strong. There are great abilities to unlock that add depth to combat and new ways to approach it and thankfully the AI is fairly strong. One issue is that climbing may be too powerful. Enemies lack anywhere near the same level of climbing or manoeuvrability. This makes escape easy and height a great advantage. They generally resort to trying to make you fall rather than follow Games like Assassins Creed have overcome this issue with mobile enemies and this is lacking here. Otherwise the combat is pretty flawless.

This is simply a fantastic game once you get some progression and adjust to the difficulty. A must play."
Gwyndolin,"Sep 16, 2015",8,"Despite of having little experience of Batman games, and not a diehard LoTR fan, I found the game to be enjoyable. The Nemesis system is new and kept things interesting. The combat is simple, but it won't get repetitive too quickly. The world is not that big but has enough to keep me busy for awhile. The stealth mechanics were decent but I feel the game design really encouraged more straight up combat, which is a shame as combat really do get stale after 15 hours or so.
It was definitely a good experience, and I am glad for the LOTR fans out there that there's a game like this out there for them.
As far as story goes, it is extremely simple but a revenge story usually is straightforward. The last boss fight was kind of a letdown though.

If you are not a LoTR fan, rent it or buy it at sales price. If you are, it is a must play."
bulletchan,"Sep 9, 2015",8,"from the minute i put this magic disk in, the game flowed with story, passion, and blood. if you like killing games here ya go. if you like extremely well made fighting, here you go. this is its own game can not be compared to others."
Glenaldo,"Sep 8, 2015",6,"Something's missing. This game is all about combat and it's very repetitive. It's not bad but I got tired really quick (didn't finish). Also, reading other reviews made me think graphics were incredible. They are not."
NexxeR,"Sep 1, 2015",8,"Great LOTR presentation, Great visuals, Ok story, game very repetitive.

Vast open world to explore, side missions galore that will take you off of the main story path.
At some point the repetitiveness caused me to stop playing and look at other things. might come back to finish it in the future.
Visuals are great.. presentation does great job of welcoming you back to middle earth..."
DrakeGarrison,"Aug 26, 2015",8,"Fight your way through Mordor and reveal the truth of the spirit that compels you, discover the origins of the Rings of Power, build your legend and ultimately confront the evil of Sauron in this new story of Middle-earth."
kimmkonyi,"Aug 24, 2015",10,"This is an amazing a game, its a little late for a review but i can honestly play it over and over. the fights, the difficulty, the enemy progression, the deaths, the graphics are simply well put. there are so many options in combat its simply cinematic all the way through a combat scene."
AbstractCat,"Aug 21, 2015",8,"Fight your way through Mordor and reveal the truth of the spirit that compels you, discover the origins of the Rings of Power, build your legend and ultimately confront the evil of Sauron in this new story of Middle-earth."
rhysmyself,"Aug 18, 2015",8,Great all rounder. Combat felt repetitive (although mechanically very good) and upgrade system felt lacking towards the end of the (relatively short) campaign. BUT as a fan of Middle Earth was pretty engaged from start to finish.  Good time to pick it up pre owned.
MrXhedo,"Aug 11, 2015",9,"This game borrows some concepts from other games and gets the best out of them, with a satisfying progression system, beautiful graphics, a unique and entertaining Nemesis system and responsive combat. Make one of the most satisfying and must play games of this generation."
ConorIrwin001,"Aug 9, 2015",8,"As a big fan of the Lord of the Rings universe I had high hopes for this game on announcement and largely they have remained intact. The beautiful combat system which draws primarily on Arkham Asylum's revolutionary fluidity and an increase of freedom of movement through a variety of skills ensures that it looks and plays beautifully. The character progression is spot on, and in the late -game environment I felt both incredibly powerful but also very aware that I could still be challenged in the form of the larger Uruk strongholds. The main fault of Shadow of Mordor is its story which appeared to be hard to invest in, and despite drawing on a variety of LOTR lore, I couldn't shake the feeling that more could have been done in this regard. Overall, a fun and worthwhile game that deserves your time."
amcorne1,"Jul 31, 2015",8,I'm so mixed about this game. I really do like the game but they could have made it a little easier in my opinion.  The nemesis system is so cool but I wish it didn't make life so hard. Its such a turn off when your beating down your target and another captain or an insane amount of urks come just cannot hold them off. Another huge problem is captains magically surviving after you kill them. I have watched all the IGN videos and the guys playing make it look so much easier than it is. Even following their advice its is extremely difficult. I play for enjoyment and I am not an all out gamer but this game puts me on the edge of frustration that makes it not really worth playing. For the hardcore gamer who is devoted to conquering every aspect this is **** the average **** so much.
pwills2009,"Jul 29, 2015",7,"Game play was fun. Most enjoyable abilities were only able to be acquired near the end of the game, however. The final two boss battles were TERRIBLE. One included no fighting, just sequential button pushing. I liked the game, but the last hour of game play was overwhelmingly disappointing."
saif99,"Jul 28, 2015",7,"as an obsessed person with middle earth movies, i was really excited for this game, and i can't say i was quite disappointed but it's just that i expected **** story is good but how the game ends was disappointing actually, but the gameplay is really enjoyable and that what gives the game all the positive reviews"
odahima,"Jul 23, 2015",7,"It is a good game only if you  didn't play other games because this is nothing but stealing from batman, assassin's creed, other good games combined with stupid mechanics and poor story. You just keep pressing square to attack and triangle to counter-attack and that is very much the whole game. The critics' rating was very misleading and I regret ever buying it."
