username,date,score,review
AtoMops,"Jul 31, 2021",7,"Sadly the weakest of all 3 parts compared to Hitman 1 and Hitman 2.
Hitman 1 was a new approach and it worked out well. Hitman 2 put some new ideas and very beautiful maps on top. I loved both of them.
But Hitman 3 is a soulless ""people will buy it anyway""-production. It is playable if you are a fan of the series but you will see that there is no love in this one. Don't know what happened to the producer team. Maybe the staff was exchanged and the new programmers just used what was already there from their predecessors?!

The other thing is the difference between ratings of ""professional reviews"" and user reviews. Hitman 3 does not deserve a score higher than 8. I know you need the money but please grow some balls. Otherise your reputation will suffer.
Also some reviews are obviously bought. 10 out of 10? Sorry no way ^^'
No need for hate but also no need for propaganda."
LudwigBeethoven,"Jul 26, 2021",4,"When will the Danish learn?? Hitman became James Bond in 2016 and Hitman 3 just continues the same bond game ever since. Just give us Blood Money 2 with Last of Us 2 gore system! But yeah no, turns out James Bond is in your DNA all along.."
SzczepanWos,"Jun 25, 2021",5,Okay game. Seems like they did not change much about it tho. Would have liked to see a lot more.
Ohwy,"Jun 19, 2021",7,"It's a Pretty Good Game, just seems kind of a reskin of all the other Games, despite that though the game itself is pretty good in my opinion."
Jakku_TR,"Jun 17, 2021",2,"This game is the worst game of the trilogy. Berlin, China and train levels are just bad. I finished first two game all achievements but in Hitman 3 I even do not want to play after some point. I had total 300 hours play in first two game. In Hitman 3 I could not play more than 20 hours. Game just bad. Pricing, greedy DLC releases and steam map carry over disaster in the launch will also not gonna be forgotten"
franchaise,"Jun 14, 2021",10,"Veryyyyy gooood. Nice game.I liked the game no less than Blood Money, and the rest of the parts. Graphics, plot, music. The same sand gameplay. I play almost all the parts, but I answer. The game went to me, and is worthy of one more rating from the community, let's continue to support IOI. They are sometimes in a very sophisticated situation."
Noored,"Jun 14, 2021",9,"Best hitman game before absulotion i think, really good mechanic's and playable story."
bcgyt,"Jun 4, 2021",10,"With all three games combined into one this is without a doubt the best gaming experience available on PC. All three games are amazing while this one has some of the best levels in the game,"
Allyptic,"Jun 2, 2021",8,[SPOILER ALERT: This review contains spoilers.]
Mmmassimi,"May 31, 2021",9,[SPOILER ALERT: This review contains spoilers.]
TehLeviter,"May 28, 2021",1,[SPOILER ALERT: This review contains spoilers.]
ArKanJo_K,"May 26, 2021",0,"Good game but No subtitles or dubbing in Pt-Br in the middle of 2021.

No chance.

It's not worth it, don't buy it."
michaelhewitt02,"May 24, 2021",7,[SPOILER ALERT: This review contains spoilers.]
bpeterson,"May 10, 2021",10,"This is the ultimate stealth game. The Hitman series has been going for a long time, since 2000. This latest entry is incredible. IO Interactive has really honed the game design to optimal as the abilities of 47 have so much variety and so many ways to accomplish tasks. The attention system was a major innovation in 2000 and has been refined to perfection. I have no idea how this game can get better – we just want more."
Hoaaeinshrt98,"May 6, 2021",9,"Amazing Game...
I Enjoy it so Much... Way Better Than Hitman 1 and 2...
️Thank You IOI️"
TheConstant,"May 2, 2021",9,"I'll make some angry comments about the newly released **** would we support this, they are only encouraging them to keep doing it, I have been loyal fan since 2006, this is an insult, Hitman 2 dlc was free and we got so many maps we have to pay for more reskins IO milking the loyal fans!! my credit card maxed out on the deluxe pack and 32 usd wasted
Complete first season game of the year edition definitive edition legacy pack deluxe edition I bought every single one of their recycled editions
you bring great shame to your deluxe owners... (the game is fine, buy it anyway)"
jantjehofje,"May 1, 2021",9,"Can't go wrong with Hitman.

Just like Hitman 1 and Hitman 2, this game is very good.
The mechanics are great, just like the story and gameplay.

You have endless ways of playing this game.
Whether it is by going all in and just shooting up everything and everyone, or by doing the complete opposite and playing it stealthy, you can do it all.
The amount of ways you can kill your targets and play these missions, is what really makes the Hitman games great and unique games.

I can definitely recommend this game, as well as Hitman 1 and Hitman 2."
2021reviews,"May 1, 2021",8,"Story / 7.5
Characters / 7
Graphics / 9
Design / 8
Enemy Variety / 6
Music / 9"
Jason_CRT,"Apr 26, 2021",1,"DON'T buy Deluxe Edition! It's a waste of money. All Escalations are so bad and boring, It is not worth the money spent, Also I found multiple bugs in the two last missions"
Benne100069,"Apr 11, 2021",3,"Yes, the game is  Fun.
But this content is absolute ridiculous, like it could be a 20$ Dlc for Hitman 2 lol
The graphics are the same in all 3 Games. i cant believe i spent 50$ and not even on steam.
Yeah and the biggest Joke is you need always to be online? What the heck its a single player game."
tuna20,"Apr 7, 2021",9,"While the mechanics are mostly the same, IO Interactive has done a good job with the new graphics and level design. The levels actually feels alive. And the thing which makes all these levels fun is the unique kill opportunities. All the maps are amazing and my favourite maps in the triology. Overall, while it is very similar to hitman 2 and hitman 1, it still feels like great game."
Quicksilver88x,"Apr 4, 2021",6,"It’s ok... It’s great that you can play previous games on it but that’s kinda the problem - 3 iterations and we’re still playing the EXACT same game. I enjoyed the new missions and the writing is really great, it just feels like nothing is really improved or expanded aside graphics and tech. Great - 100 more bodies on screen but when they’re lifeless what’s the point?"
BugMeNot21,"Apr 3, 2021",1,Just tried Hitman 3 lately and was quite disappointed. Especially the price tag is too high in my opinion.
Teckamel,"Apr 1, 2021",10,I would like to thank IO Interactive for making this great Hitman trilogy. Very solid game. These haters are just sad people.
FontCont,"Mar 31, 2021",10,"Pros:
Hitman 3 really compares to Hitman: Blood Money. I liked the story, stealth, menu, music and more. The game is definitely worth the money.
Minuses:
And they are not :)"
felendesber,"Mar 25, 2021",10,"Я поставлю 10 только дайте денег(( я очень хочу пк который потянет эту графику, поэтому дайте денег....."
Popninja,"Mar 22, 2021",2,"Ridiculously low quality. As someone who has played almost every single game in the Hitman franchise and put over  300 hours into Hitman 3,I am extremely disappointed with this game. There are jarring bugs at every turn making even the most simple task impossible. Not only this, but on maps that have been in this game for over 4 years there are still bugs they have yet to fix. I really hope they can improve this game, but at this state it is completely unplayable."
walker77,"Mar 12, 2021",2,a  disappointing  end to the hitman 3 trilogy  a decline in the quality of  featured contracts  spotty server connection bugged trophy's for  the players who  try and 100% complete everything  I pre ordered it to  have things unlocked  for the elusive targets and frankly I don't think its worth what I paid  and its definitely not worth the addition  30 bucks for the deluxe  dlc that just  re skins of  existing  items
PassiveDre,"Mar 10, 2021",9,"HITMAN 3 is a wonderful conclusion to the world of assasination trilogy, it ends the trilogy on a high note and it doesn't dissapoint. The breathtaking game level and design, the fantastic story, oh and maps look and feel alot better, the england mission is a perfect example, it does something new with you solving a mystery and even has alot of secret rooms, stuff to investigate, its truly a breath of fresh air, gameplay didnt change at all, and nothing notable was added asides from the camera but hey at least we get a camera, like the earlier games in the trilogy, there is alot to explore and uncover. For the story, characters remain great, performances were solid, ending was kinda weak but it was fun killing multiple people on a train. Voice lines for the AI were straight up repetitive but that's my only complaint.

9/10 would very reccomend!"
yahya0,"Mar 8, 2021",8,اللعبة ممتعة من ناحية تعدد طرق القتل والحرية الكاملة في تنفيذ المهمة وقدمت رسومات واضائة ممتازة كان الذكاء الاصطناعي ممتاز في اوقات لكن في بعض الاوقات كان سيء للغاية خصوصا الناس
GusDreyer,"Mar 8, 2021",10,"This is the best Hitman ever. I mean, the new formula was already good in the first Hitman of this new trilogy, but H3 is the best of the three. 6 news levels with amazing replayability, I still play the h1 and h2 maps. And the graphics are amazing, especially the Dubai map, that is breathtaking! It's a 10 out of 10!"
Quqveik,"Mar 7, 2021",9,Game with very unusual and beautiful levels. So they are very smart. But it's short
LastDragon,"Mar 7, 2021",10,"Pretty fun game, that has interesting level design, beautiful graphics (specially on PC) and it just works, literally. It's so obvious that trolls have tried to lower this user score, but who cares really? Everyone already knows that this game is best on PC."
dilong182,"Mar 7, 2021",0,"Хуже некуда, неуважаемые разработчики, вы что творите. No Russian.
Впервые за долгое время отсутствует русская локализация, однако игра продается в русском регионе. С таким отношением нулевая оценка. Возвращайтесь к Square Enix или WB, если у самих ума нет довести игру до комфортного состояния."
daftshadow,"Mar 5, 2021",10,"I really enjoyed Hitman 3. Some of the map levels were definitely bigger than previous installments. Pretty much expect the same from the previous two Hitman titles. The gameplay mechanics are the same. The graphics are pretty much the same. But out of the three games, personally Hitman (2016) was the best. The final level in Hitman 3 was a bit underwhelming but if you're a fan of this franchise, you won't be disappointed with the final installment in this series."
loveforfire,"Mar 5, 2021",9,"I've loved the Hitman series since 2012 and have loved every game in the series, and Hitman 3 is no exception. IO have put out another game full of engaging missions and a storyline that is full of surprises.  Also if you think the graphics are the same as the first or ""dated"" you should watch a comparison video, as they are a big improvement with each sequel. Some have said its ""boring"" but if you enjoy stealth games or Hitman then you'll enjoy this one as well. Those who can't enjoy it are likely casual gamers or not fans of Hitman/Stealth."
BoiLoi,"Mar 3, 2021",8,"The game is fun and interesting. This is one of the only games where I actually enjoy doing challenges. The story is good. I have experienced bugs and glitches, some challenges don't work and unless you have the hitman 1 goty or hitman 2 access pass you don't have a lot to play since there aren't many escalations, but you can play custom contracts. The visuals are great, but only on like 2 missions. Very good game, but you're going to have to wait for it to be amazing."
Fixfix,"Feb 25, 2021",10,"Solid hitman game, would recommend to anyone who liked hitman 1 and hitman 2!!!!!!!!!"
antonPC,"Feb 23, 2021",1,"Thank you, this game is like a slap in the face, you bought two add-ons with the Russian language, so buy the third one without it, more like a criminal behavior."
Methael,"Feb 20, 2021",7,"First of all im a big fan of Hitman franchaise played all the games many times for many hours but Hitman 3 is definetly not my favourite Hitman game.

Hitman 3 is visually good and good optmized game. Level desings are amazing. But its really short and very easy compare to other games. Even you can complete it ""suit only"" without giving much effort. Most disappointing part for me was the game being very easy. If you want to know whats being easy compare to other games heres a list:

1 - Almost no CCTV in most of the levels. Even if there is, its really easy to find and get rid of survelliance system.

2- AI is just really stupid they are having hard time to notice you. There is less patrols and people compare to other games.

3- Remember mission stories that you can have many ways to kill a target. There is really few in Hitman 3 even some missions missing it. Of course you still have few ways to complete but its still missing.

Basicly even Hitman 1 training levels are more harder compare to all missions of Hitman 3. That was the most dissappointing part for me. I hope they get rid of this episodic storyline soon and bring a long and challenging Hitman game."
loveforgaming,"Feb 19, 2021",10,"Solid Hitman, only buy if you really like hitman games tho. Nothing extremely new, but still well done."
Nesomnia,"Feb 19, 2021",0,"Man this game would be fantastic if the last update hadn't broken it. It crashes anywhere from 5-45 minutes after launching. Makes contracts, escalations, elusive targets, and anything you can't save during basically impossible to do. Reaching out to IOI or trying to find help on the forums is like shouting into a hole.
Pros: Couldn't tell you, game crashes too quickly to tell.
Cons: Crashes quickly."
Jach,"Feb 18, 2021",6,"To summarize shortly, here is what you need to know about the good things :

+ Very good Hitman game in itself, a lot of things to do, and it's fun to play. Storyline is good but could have been better.

Now the bad things :

- Very bad server issues from IO Interactive, and very bad communication about it, they are acting like it's not their responsibility.
IOI is acting very rudely here (just check out their twitter posts)

- Almost forced Steam owners of H2 to rebuy the game in Epic Game Stores.
Thanks to players voicing the problem, IOI stated they will try to make it free.
Edit 18th February 2021 : it is finally imported, it took around a month since launch.

- 1 year exclusivity in EGS, I highly condemn this kind of behaviour, it is anti-players (and I'm not even talking about the other problems in EGS in general)

So, what I can say is that you should wait for a Steam release if on PC, otherwise enjoy your Sony or Microsoft console ;)"
yileda_choppes,"Feb 16, 2021",10,"Really fun game, been playing it two days straight, there's so many ways to re-play levels.
At least the best for this year's games."
FranticFrog,"Feb 14, 2021",3,"If you LOVED Hitman 1&2 you will... kinda like this?! It's an okay game I guess. Known formula, less content (or so it feels to me). Subtracting 1 point because Epic Games Launcher at least for me is buggy as hell (needed 2 hours to get the game working at all; at second start it doesn't recognize installation folder). Subtracting another point because close to a month after game launch locations from Hitman 1&2 are still not accessible in Hitman 3 (and I think it's a bit misleading that they advertise that progress can be transferred - I personally thought this means maps as well and would not have bought).
Overall I think this is pretty clearly on the DO NOT buy list."
nikt455,"Feb 9, 2021",1,Please i need poland language add it before steam version release         .
Bloodhammer99,"Feb 9, 2021",7,"As someone who considers hitman 1 and 2 some of the best games ever made, unfortunately I don't think that's the case with this game. Its still a very good game but has some ideas that don't work with the hitman formula, primarily the berlin and final level. This is the game where franchise fatigue sets in and im glad its the final one. Its still worth buying and still has quite a bit of content but it only has 1/4th of the content of the previous games. Levels are bigger and more open but feel more restrictive since they have less things to do in them. There is also less than half of the mission stories of the first 2. Its less replayable and levels feel connected in a bad way, it feels more like 1 more linear and focused experience than 6 separate locations with a lot of things to do like 1 and 2. However, credit where credit is due, its still a fun and engaging game throughout and makes you feel like a badass. Furthermore the compression here is great and manages to fit all 3 games in just 60gb, they also improved and polished the mechanics a bit more In this entry making them even better than they were in hitman 2. Its not a must play but its definitely worth your time."
AndrewBrimstone,"Feb 8, 2021",10,"A stunning end to one of gaming’s best trilogies. Hitman III is an endlessly replayable distillation of everything great about IO’s signature series. The graphics are gorgeous, the maps are the perfect size, and the hits are as memorable as anything we’ve seen Agent 47 carry out before"
hyperjoc,"Feb 6, 2021",7,[SPOILER ALERT: This review contains spoilers.]
tdebug,"Feb 5, 2021",1,"I am a stealth fun and often using stealth is most of the game, where it not required but just an option, like Dishonored, Deus Ex, Skyrim, Cyberpunk and you name it. This one I simply could not get. Weird controls mechanics, totally scripted world. Graphics reminded me GTA 4 maybe, or I don't know how to describe but you can call it beautiful but in the same time - lack or details perhaps, which makes everything look plain and unnatural.
What I can say for sure, it is definitely NOT a game for stealth lovers. It is a game for Hitman lovers and only for them. If you not sure if you want to buy it or not and never played Hitman before, then buy Hitman 2, which is available for around 5€ nowadays. Graphics there is almost exactly the same, as well as mechanics and everything else, just story and levels are different. And if you don't really like Hitman 2, there is absolutely no reason to waste 60€ on Hitman 3.
And yes, on top of everything else, this game is also incredibly short. Like many people said here already it is more like Hitman 2 DLC which barely worth 20€."
Username8743,"Feb 5, 2021",0,"BROKEN GAME

Purchased the deluxe version and by now I’ve uninstalled the game. Hitman 1/2 are still unavailable to play through hitman 3 and my progress was wiped. The bugs are constant and the game feels like it wasn’t worth anywhere close to full price"
UnknownMight,"Feb 5, 2021",9,"Before even getting into Hitman there are a few very import things to know.
This game is not supposed to be played in a traditional manner, i.e. you beat a level, follow the campaign and it's over.  By design the game is focused on replayablity, the player is asked to play the same level like 6 times (well by abusing save states anyway) and witness all the little details a map has to offer.
Each stage has about a good dozen path that leads to completion, however each path can be done in matter of minutes. This is not to be confused with game time padding, since every aspect of a map feels very detailed and well designed. Play the game in a straight line to finish and the game lasts no more than 10 hours, yet you played it wrong. Witnessing each little kill scenario is extremely satisfying, however even still HITMAN is a far cry from being a perfect game...here are the Pros(+) and Cons(-):
+ Much like every Hitman, the maps in Hitman 3 are vast and full of life, the player is incentivized to leave no stone untouched. In a sense Hitman always has been a game well suited for completionists
+ Hitman 3 in introduces new game mechanics apart from just reskinning the target and changing the landscape. The new mechanics are so cool they will put a grin onto players face, however...
- the new mechanics are at times half assed. For instance, the player might go like ""cool, time to be a master [... ]"", just before you had the time to solve a problem on your own Diana quickly spoils you the answer over intercom.  Was it too much to asking to demand a full experience?
+ Fortunately the story really picked up and is no longer just an excuse to kill targets. At its climax the tension is gonna makes players heart race. the player is given the feeling to almost have lost control over the situation, however, that tension quickly faded because
- enemies still don't evolve. The enemy NPCS you met in the first tutorial chapter might very well be the same reskinned object you meet throughout the entire game. Even though this is a design choice it sometimes doesn't really match the enemies profile. It is disappointing to see some enemies that are supposed to be more vigilant still make a 180° turn to a coin toss like any other AI.
+ This makes it sound easy but in reality there are difficulty settings for everyone. Beating the game normal is fun enough, to really experience Hitman I highly recommend beating SASO(hardest things to do) on every level. Every level is designed in a way that SASO can be accomplished without being a pro gamer, and it really spices up things because the player will need to bring out their inner Solid Snake
- there is one problem however, again with the AI, which is the lack of random. All AI are programmed to have the exact patrol and schedule to the second. This takes away the tension of the unknown and makes repeated attempts a bit boring since it eventually just becomes a memory game. The player would remember at which second this NPC is gonna do that, no more actual thinking and improvising is involved. I understand this is not MGS, but maybe an extra difficulty setting which makes things more random just the perfect topping."
TorenCraft,"Feb 4, 2021",9,Honestly a great game. I had lots of fun! This game is clearly the best because I got to kill people with a banana.
Shadowsky101,"Feb 3, 2021",10,"This game makes much fun. It has good gameplay, good story, good graphics etc. It is a very good game and a good start into the new year."
Vanished_Critic,"Feb 2, 2021",9,"أحداث اللعبة تستكمل قصة الجزء السابق وهي بكل اختصار القضاء على شركاء البروفيدنس ولكن للأمانة خل نكون صريحين إن لعبة نفس هذي تكون القصة فيها مو مهمة، وإن أغلب اللاعبين يلعبونها لنظام اللعبة نفسها بالتسلل في القضاء على الأهداف عن طريق التخطيط والتخفي. اللعبة فيها ست مراحل في ست دول مختلفة وكل مرحلة فيها تفاصيل كثيرة ومصممة بعناية ودقة بشكل أغلب اللاعبين ما يتصورونه. اللعبة تعطي اللاعب الحرية المطلقة في طريقة إنهاء مهمته سواء عن طريق قتل الشخص المطلوب بشكل مباشر أو بطرق إبداعية اخرى وتحتوي على عدد كبير من التحديات لكل مرحلة تجعل اللعب أكثر حماس ومتعة ولكن في نفس الوقت أغلب التحديات متعارضة وتتطلب إنك تعيد المرحلة أكثر من مرة وهذا الشي ممكن يملل الكثير من اللاعبين ولكن في نقطتين جدا مهمين. النقطة الأولى إنك تقدر تحفظ توصيلك مباشرة قبل لا تخلص أحد التحديات وبعد ما تخلص ترجع وتكمل واللعبة تسمح إنك تسوي هالحركة والنقطة الثانية إن على الرغم من كثرة التكرار وحفظك للمرحلة بعد فترة إلا أنك ما تحس بالملل لأن اللعبة تعطيك خيارات كثيرة ومتعددة وأسلوب اللعب فيها جدا ممتع. طبعا كلاعب مو مجبور إنك تخلص تحديات اللعبة وتقدر تنهي اللعبة بالطريقة اللي تبيها وما راح تطول معاك ثمان ساعات تقريبا ولكن شخصيا ما أشوف أن هذي فكرة اللعبة ولا سعر اللعبة يسوى عليها إذا إنت حاب تلعبها من دون لا تنهي أغلب تحدياتها. من ناحية الصعوبة اللعبة تسمحلك إنك تختار الصعوبة اللي تبينها وتقدر تخلص كل شي فيها على أسهل صعوبة لكن لتجرب ممتعة أنصحكم تلعبونها على الصعوبة المتوسطة. طريقة اللعب ما عليها أي كلام واللعبة تعطيك خيارات كثيرة ومتنوعة وقصصها الجانبية في كل مرحلة مختلفة. الأصوات والمؤثرات الصوتية واضحة وممتازة والتصوير جدا جميل ودقيق. أقدر أقول إن اللعبة من الألعاب اللي نجحت في تسويق نفسها وإعطاء اللاعب التجربة الفعلية اللي يبحث عنها في هذا النوع من الألعاب. بكل اختصار مطورين اللعبة أخذوا أغلب ملاحظات اللاعبين على الأجزاء السابقة وعدلوها في هذا الجزء من اللعبة. هذا الكلام مو معناته إن اللعبة ما عليها أي ملاحظات. الشي اللي كنت أتمناه إن عدد التحديات يقل في كل مرحلة وبالمقابل تزيد عدد المراحل باللعبة. بالنهاية اللعبة قدمت تجربة فريدة في هذا النظام من الألعاب.

من الآخر:

1- مراحل اللعبة الستة تحتوي على تفاصيل كثيرة ومصممة بعناية ودقة بشكل الكثير من اللاعبين ما يتصورونه.
2- عدد كبير من التحديات والمهام في كل مرحلة والي تجعل اللعب أكثر حماس ومتعة كما إن أسلوب اللعب ممتع لكثرة الخيارات وتعددها.
3- نجاح اللعبة في إعطاء الاعب التجربة الفعلية لنظام التسلل والتخفي بهذا النظام من الألعاب.
4- كثرة التحديات في كل مرحلة وقله عدد المراحل يدفع إلى كثرة تكرار نفس المهام ولكن بأساليب مختلفة."
feyyazcaliskans,"Feb 2, 2021",10,"First of all, the optimization is excellent. Hitman is a legend. One of its shortcomings is I wish it was more map."
NiO_OsM,"Feb 1, 2021",8,The game is good enough but it can't be that short. Graphics tactics excellent. Privacy has only gone astray in some places. I like it.
GrafRoss,"Jan 31, 2021",1,Where is the Russian localization? At least subtitles ?! **** it really that hard?
Kasper1234,"Jan 31, 2021",0,This game is terrible. The missions are short and boring. This is one of the worst games ever.
MDXV,"Jan 31, 2021",10,"excellent game, best ending for the series
excellent game, best ending for the series"
NiceG,"Jan 31, 2021",1,I love Hitman's playstyle. $60 games shouldn't be this short and you shouldn't force online play for a single player game. Regrettable decision guys
Hody,"Jan 31, 2021",0,"Игра не достоина внимания. Никаких совершенно новых механик добавлено не было, русский язык не был добавлен. Искренне осуждаю.

En: The game is not worthy of attention. No brand new mechanics were added, and no Russian language was added. I sincerely condemn it."
Indik47,"Jan 31, 2021",10,"Great game, very enjoyable. One of the best Hitmans to date. Trilogy feels complete."
gregormax,"Jan 30, 2021",6,"And once again Critic Scores are higher than User Scores. Hitman 3 is not a game deserving 9/10 or above. Actually since years the game not only doesn't offer something new, but in matter of mechanics, bugs, AI, etc. is exactly the same. This wouldn't be bad if these things were working properly and be of high quality, but that's just not the case. Shooting is a disaster, I don't know if snapping to the enemy even works (doesn't seem to make any difference), but the sensitivity is just too high. Yeah, you can lower it in settings, but then the camera is moving too slow during fights. The AI is just a mess, like in all previous Hitman games. I don't know if they have changed anything in this respect, it's the same bad AI we've got in the previous games. NPCs are just plain stupid and that's frustrating. I don't want to spoil anything, but they can be shooting at you, you enter the toilet and hide in a box and... they just leave you alone. And that's just the tip of an iceberg. Also the main menu is a mess and I mean a real mess. It's so messy that you even don't know how to continue your game the next day. And of course during missions your options are very limited, because you need to level up to gain access to new stuff to get new abilities - then you can replay the mission and try a different approach. Why the hell would I want to replay the same mission? That's just dumb. So yeah - if you like the Hitman series just like me (I've been playing it since the first one) you will still find some fun, but don't expect that any issues from the previous games are solved here or the AI is better. Not a chance. Graphics are really great, the music is also very nice, but indie games have better AI."
BadJuJA,"Jan 30, 2021",10,"Игра получилась очень классной,для 2021 года графа конечно не как в одних из нас 2, но серовно,прошел игру уже и могу сказать если вы не играли в прошлые части а это HITMAN,HITMAN 2 то можно купить игру с изданием года и тогда вы получите всю трилогию и насладитесь классным стелсом. Ну и еще на каждом уровне можно убивать целей разными способами, раз за разом каждый раз можно посмотреть как цели умирают разными способами и это круто, +- за 2300 вы получаете трилогию это довольно дешево и пройти всем  любителям стелса ну или даже ОБСАЛЮТНО ВСЕМ НАДО ПОКУПАТЬ так как в трилогию можно пройти и без стелса) ну конечно лучше со стелсом ну да ладно."
Thunderstrucker,"Jan 30, 2021",7,[SPOILER ALERT: This review contains spoilers.]
ddrr,"Jan 30, 2021",0,"I am curious, why metacritic deletes 0 score reviews on Hitman 3. Thought i wouldn't notice this?"
Avp1982,"Jan 30, 2021",0,"very short, little bit boring. In my opinion outdated graphics, game looks plastic"
bjmm,"Jan 29, 2021",10,Perfeito. Realmente muito bom e muito legal e muito show. Recomendo a todos.
arrivist,"Jan 29, 2021",6,"Pretty underwhelmed and disappointed. The previous two in this series were better, and Hitman 3 feels short with only 6 levels, The story is rather weak and except for the odd level,  I don't buy into the replay value,. The first three Hitman  games (prior to Blood Money) had a lot more depth and style about them, particularly Contracts. I think the developers need to get some better writers and concept artists. They won't care of course because they've made a fortune already.

P.S IO Interactive are getting their lackey subordinates to downvote any criticisms on here. SAD!"
CorixAsk,"Jan 29, 2021",0,"Same graphics, less missions and smaller **** this supposed to be a new game or the most lazy **** I've seen in the Hitman franchise"
Nikyar47,"Jan 28, 2021",10,"Masterpiece
Its like this game is got every good thigs of the past hitman games and remove every bad things of the of the past games...."
Ted_Tris,"Jan 28, 2021",0,"Same menu, same music as in 1.75.  The graphics are uglier.  Ai is dumber than ever, completely deaf and often buggy.  Bad scripts.  Buggy blockages, collisions.  8 hours playing without opportunity use. Only the target , killing unnoticed,
on professional level.
No development and fixing has been made, but the skin shader and ai got worse.
This is an unassuming clash of sht.
60 euros ?
Fck you io."
4y4,"Jan 28, 2021",8,"It's a good game. Never crashing, never glitching, no bugs at all. The story could be better but the gameplay is great."
Denis94,"Jan 28, 2021",8,"El Agente 47 vuelve y de qué manera... Una ambientación más oscura del que nos tiene acostumbrados sus títulos y ya es decir que a mí a título personal me encanta.

En el Gameplay respecto a anteriores entregas nos encontramos con más de lo mismo pero mejor que es lo importante.

Gráficamente es una auténtica pasada con que mimo se hizo hasta el último detalle.

La Campaña cumple muy bien junto a un sistema de ""Leveo"" y el ya clásico desbloqueo de objetos y zonas para repetir los niveles de diferentes maneras.

Hitman 3 cierra la trilogía de una manera épica y fría que no decepciona en absoluto y cumple con todo lo que tenía que cumplir, Buena Caza!"
MATTYG1073,"Jan 28, 2021",0,"Utterly pathetic how the DEVS are here downvoting all the CORRECT CRITICAL REVIEWS and UPVOTING OBVIOUS 10 RATINGS

You guys know we can see, right lol??

I feel bad for this new generation of gamers if this is what they think is the future. You're paying for an 80 dollar expansion... Wake up, that's what were **** about

Sorry we have a brain and don't want to pay for a lack of CONTENT. This has six new maps, that's it.. What a joke of a company you are Eidos"
Henry_D,"Jan 28, 2021",0,"This game is 6 hours long, Carl. 6 hours. Not to mention that theres less mechanics than in previous swries wich was outdated already."
Ali129,"Jan 27, 2021",8,[SPOILER ALERT: This review contains spoilers.]
AmirMohammad100,"Jan 27, 2021",8,"Hello to all gamers across the globe. In my opinion, Hitman games in the game industry have a style and are one of the first successful games in the stealth style. I haven't played the third version of this game yet, but from the only version I have ever played, Blood Money‌, and also from the reviews and trailers I have seen and read, I think a score of eight out of ten is suitable for this game. Friends, know that please do not be prejudiced in any field, and give me points for voting as much as you enjoyed the game, not that some friends, because they like a certain type of game and dislike this game, for example, And give low scores to this game. So please give concessions so that the right reaches the rightful. Thanks"
DexEngineer,"Jan 26, 2021",4,This game feels like an extension. Dated cut scenes. Dated engine. Playing feels a bit like slo-mo. Very linear. Constant crashing trows fun out of a window. Expected more from Hitman 3.
ZKwest85,"Jan 26, 2021",9,"To start If you’ve played Hitman; Hitman 2, then this game will be familiar and seamlessly fits into the story of both. If you haven’t you should start with the first two but it’s not entirely necessary to play Hitman 3

IOI has found a perfect formula mixing action and stealth that I have only seen personally in Metal Gear Solid 5, kudos to them for sticking to that formula and not trying to revamp anything to entice new customers. Hitman 3 plays the same as the first two Hitman games in the world of assassination trilogy, sandbox style with a lot of freedom to make your own path, or predesignated storylines you can follow for opportunities to get your mark. What makes this series unique is you can ideally go through a set of prompts that lead to a 1on1 meeting and unless you’ve planned ahead or the moment is perfect, you may not even get the chance to take out your mark. You may need to double back or complete another story line if it’s even available as some expire within a certain timeframe. I love that the developers treat the player as intelligent as they are capable of being and not holding their hand the whole way. This is one of few games where I can say the developers deserve the applause and revenue for this masterpiece of stealth that’s both hilarious and exciting. I heard IOI is making a 007 sandbox stealth game in the same fashion as the Hitman series, if this game is any indication of what that project could be like they will definitely get my money again happily so

Also kudos on the how the first two games fit so well into the whole package, if you begin with Hitman and work all the way up to Hitman 3 (within the 3rd game) it feels like one long beautiful game not splintered or otherwise noticeable that the first game released in 2015. More developers should do this especially with trilogies"
Trofim,"Jan 26, 2021",8,"I love hitman series. So i'm quite biased.
But i still think that this is a good game."
Superlikbb,"Jan 26, 2021",10,best hitman game ever this game is awesome im a hitman fan and i very like that
legendaryreview,"Jan 26, 2021",10,"Who cares where you buy this game?? I have never understood that stupid mentality ""it must be only steam"". Seriously? In 2005-2010 i only bought dvd versions of video games, i never cared about some steam bs. All that mattered was that i could play certain game on PC. That's absolutely ONLY thing that mattered. I would have been so happy in 2006 to get all the mortal kombat games for pc that they never released. I would have cared less what store i'm using to buy them. This ""only steam"" thing is pathetic at this point."
Fallensolider,"Jan 26, 2021",10,Very fun hitman game with really beautiful graphics. Would recommend to old fans for sure and even for those who haven't played hitman before. It's worth a try.
EldenRing,"Jan 26, 2021",10,People who give this game zero are literally disgusting people and should just give up gaming in general. Nobody wants people like you in gaming community. Bunch of whining idiots. Hitman 3 is great game for what it is and succeeds at what it set out to be and do.
