score,keyword
7.5268450255792025,real boss fights
7.5266756260932635,settings game plays
7.5265567765567765,ending final battles
7.5263273125342085,bit short filled
7.526162790697674,looks awful compared
7.526131221719457,actual events play
7.526092875510513,bugs however game
7.526092875510512,whole game tbh
7.526092875510512,whole game long
7.526012634708287,still definitely worth
7.525974025974026,limit seconds late
7.525974025974026,battle system may
7.525843108504398,spoiler alert gameplay
7.525820925238563,game still keeps
7.525728500355366,therefore stopped playing
7.5256410256410255,professional orc slayer
7.525607725607726,dont regret buying
7.5255673274094335,story missions second
7.525447525447525,something else takes
7.525174311926605,much time towards
7.525155925155925,cutscenes look worse
7.525094696969697,find every artifact
7.524936224489796,batman kinda short
7.524901466692511,enough new mechanics
7.524857291126103,euros good price
7.524837625750405,bit repetitive moves
7.524801587301587,continue killing orcs
7.524657534246575,positive reviews thats
7.524395604395604,explore dont understand
7.524297313160298,main gameplay mechanic
7.523928373346011,solid game lots
7.523928373346011,game graphics solid
7.523809523809524,seconds ground finishers
7.523729946524064,engaging gameplay repetitive
7.523718864677037,well done though
7.523477498120368,many similar games
7.523462686567164,time messing around
7.523346997535278,great game think
7.523336344474556,first ultimate skill
7.523213437358136,get even much
7.522852103804484,make combat easier
7.522727272727273,would recommend getting
7.522727272727272,button three times
7.522727272727272,button mashy later
7.522725227252272,one doesnt work
7.522655122655124,boss battle shame
7.522655122655122,midgame boss battle
7.522625588080961,like either game
7.52260792652636,main characters movement
7.5223300296607105,game time hunting
7.522060072872812,becomes extremely rushed
7.5220097463634445,fun game play
7.521973650473255,game time could
7.521739130434783,fantastic definately worth
7.521529991306867,potential many things
7.521493902439024,lot purely due
7.521467603434816,human characters included
7.521288413079457,dont know enough
7.520905923344948,anyway good looking
7.520869068038879,enjoyed every moment
7.520857307249713,would definitely get
7.520857307249712,would get intel
7.520707084830605,cons easy game
7.5205469327420555,lot captain system
7.52027027027027,right action toward
7.52017841971113,little repetitive towards
7.52017841971113,little repetitive however
7.520065508888056,feel like crap
7.519958926967013,war etc though
7.519819819819819,made something new
7.519588159588159,rather short hours
7.519332298136646,easy imo tho
7.51930583078124,fresh im excited
7.519138755980862,story mode others
7.519111969111969,rather easy regardless
7.518923933209647,considering combat seems
7.518899125915427,fairly hard compared
7.518749347881172,story ones also
7.518708827404479,almost every way
7.518667168311161,fun extremely good
7.518576276664512,orcs dont play
7.518530997304582,like grindy games
7.518461001211972,first lotr game
7.518427177433855,amazing game thats
7.518331821084114,dont see much
7.5182524478501485,make enemies fight
7.51823708206687,price however perhaps
7.518207282913165,elf magic cons
7.518131008271854,last boss wtf
7.518058968058968,quite fast even
7.517841739119643,pretty cliche story
7.517704517704518,pitting orc captains
7.517465867465868,final battle ending
7.517463617463617,caragors look cool
7.517439668174962,ive since given
7.517436954175253,feel clunky sometimes
7.5173202614379075,without feeling tiny
7.51722231257115,guess ill think
7.517213055639981,game play fighting
7.517014914073737,two final achievements
7.516827858721556,game looks beautiful
7.516731016731017,may look repetative
7.516705306019152,generally pretty different
7.516620111731844,dlc campaigns overall
7.516,long long time
7.515991865409503,otherwise stellar game
7.515939615939616,dont really give
7.515789473684211,control scheme felt
7.515759240759241,would suggest looking
7.515686274509804,big lotr nerd
7.515663162832974,actually really enjoyed
7.515642717724695,short campaign though
7.515637140637141,would still recommend
7.515579629215994,got repetitive fast
7.515570599613152,later becomes dominate
7.515504359734429,good enough lots
7.515467321359331,game could get
7.515448319796146,quite fun honestly
7.515384615384615,title screen shows
7.515379283026342,upgrade system makes
7.5153036824485895,good revenge stories
7.515226153157187,series quite boring
7.515143715143715,graphics look amazing
7.515101412066752,super good time
7.514812969947105,full price imo
7.514809081527348,world felt big
7.514799154334038,strategy looks fantastic
7.513835978835979,missions together personally
7.513773819386909,rings universe theres
7.513638665798423,one exception cons
7.51358024691358,gathering intel first
7.51340231584134,really good willing
7.513214108296075,lotr related could
7.513189318280503,didnt finished completely
7.513123407353477,theyre good enough
7.513024013024014,free weekend actually
7.512962285392627,play story missions
7.512925765510164,ill keep playing
7.512842872998256,reason seems like
7.512685766403777,great amazing start
7.512279670975323,mind control rather
7.51227799506248,fun though combat
7.512235606369947,uruks missions get
7.512170385395537,many enemies however
7.512165808788415,game extremely fun
7.5121658087884144,extremely fun game
7.512041598248495,bit repetative near
7.511896324794979,hard cons repetative
7.511634199134199,boring storyline made
7.51159420289855,random battles throughout
7.511547420965059,solid game despite
7.511515894561695,game game remember
7.511385199240987,big discount go
7.511363636363637,would wholeheartedly recommend
7.511363636363637,would definitely recommend
7.5112590854473655,great game till
7.511224417909625,game things feel
7.511202248044354,story defeating captains
7.510969387755102,combat feels fluid
7.510777551967484,fun update story
7.5107320808438125,rather easy overall
7.51063829787234,completely losing intrest
7.51057181120896,game quite quickly
7.510538795277974,play even though
7.5103229311691395,kinda complex game
7.51029601029601,expected something else
7.510289690786574,get around hours
7.510268060712657,ive done everything
7.510200668896321,mind control edit
7.510143912193128,decent game however
7.509987419839833,much much fun
7.509814094249892,pretty cheap especially
7.50976800976801,orc slaying god
7.509580498866213,combat part gets
7.509555551046359,game doesnt let
7.509493670886076,fullprize title get
7.5094731094731095,never really need
7.509411631413357,im really enjoying
7.509366823652538,combat feels kind
7.509199134199134,honestly didnt know
7.509174311926605,isnt much beyond
7.509061833688699,started playing today
7.508942378948252,easy game play
7.508823529411765,play without questing
7.508770474808211,feels like half
7.508673693456302,played several times
7.50856102003643,amazing mechanism im
7.508522727272727,three times due
7.508250213589435,sale full price
7.508226411800646,start playing shadows
7.508194594454337,awesome game wish
7.508116883116883,bugs didnt ruin
7.507979771683123,awesome game combat
7.507877295065386,pretty much unplayable
7.50771401265189,ill probably replay
7.507709294660515,main missions right
7.507485037889852,longer story though
7.507462686567164,ignore messing around
7.507412398921833,sale pros captain
7.507292066085391,main story perspective
7.507130124777183,straight forward type
7.506963533076782,also fairly straightforward
7.506842105263157,understand whats going
7.506684491978609,many times shouted
7.506632318501171,time id unlocked
7.5066123560299935,game options luckily
7.506428571428572,infinite vendetta missions
7.5064102564102555,rarely ever died
7.5063446783395635,quite fun makes
7.506336480020691,story ended fast
7.506334841628959,many cool combos
7.506328139794434,really great way
7.506127450980392,reason ive given
7.505952380952381,disappointing final fight
7.505780842980512,last two achievements
7.505562972852692,also satisfying except
7.505241222530943,dlcs also offer
7.5051276678786385,first perfect game
7.505086612186732,still much fun
7.505076302503195,pretty bad imo
7.505047625218687,every way im
7.504880754298392,best lotr game
7.5048530416951476,long story short
7.504787383616786,captains game mechanic
7.504677070077914,make fights faster
7.504664304081941,easy late game
7.50453514739229,xbox almost finished
7.504497751124438,campaign definetly worth
7.5044629847300985,overall feeling like
7.504400386847196,said side quests
7.504385964912281,super casual gamer
7.504273504273504,still lacks loads
7.504230668014292,pretty fun part
7.504214413037943,final big battle
7.504166666666666,meh world isnt
7.50416564567508,become quite boring
7.504058441558442,beating orcs later
7.504055160903139,game play wish
7.503991291727141,top offline games
7.503963467599831,never really got
7.5038403381319245,game play combat
7.503814367450731,surprisingly got used
7.503400015906507,games great love
7.503267973856209,play casually otherwise
7.502976487412285,still pretty lackluster
7.502747252747253,plays slightly differently
7.502719502719502,mordor really impressive
7.502622377622378,continue grinding since
7.5025388404698745,cool looking enemies
7.502402402402403,somewhat fast sadly
7.5023387978142075,long time im
7.502223241453718,always fun though
7.50206611570248,got repetitive towards
7.502020202020201,actually really cool
7.502001143510578,sale average refund
7.501997278433784,much less story
7.501733286169084,end pretty short
7.501664380029386,amazing game start
7.5015571629495685,captains get stronger
7.501388888888889,meh gets grindy
7.501276359600444,play games thoroughly
7.501177050594688,fucking awesome game
7.501176470588236,added stealth mechanic
7.501127667878638,game first time
7.501085666824869,combat sometimes tho
7.501074626865671,spending enough time
7.500959185670941,normal game play
7.50087975441749,like killing orcs
7.500813107913228,much fun messing
7.500805155100841,different game mechanics
7.500572082379863,felt deeply disappointed
7.500314201927106,similar scene later
7.500205254515599,skills final fight
7.500118849536487,another excellent game
7.500118849536486,game today however
7.500036954915004,feels different later
7.5,world feels barren
7.5,towers cliffs etc
7.5,tolkien created middleearth
7.5,stealthier approach near
7.5,spam fire arrows
7.5,released eventually however
7.5,quite cruel however
7.5,hd texture pack
7.5,empty compared eg
7.5,couple side objectives
7.5,case wb manage
7.5,bat cave however
7.4998052742850785,sometimes became repetitive
7.499777086036828,late game wish
7.499562263265615,whole game combat
7.499537336379442,story really interesting
7.499516908212561,several years ago
7.4993361611145595,overall universe youre
7.499235474006117,tolkiens great work
7.499186991869918,bow challenges everywhere
7.499138755980862,lengthy story plenty
7.499083652849116,fun game kind
7.49901185770751,years later made
7.498900333383093,really kept things
7.498702983138781,pretty fair length
7.498687675974166,game thinking id
7.498404052319328,doesnt seem interesting
7.498209441777886,story theres also
7.498205741626794,going getting closer
7.49811361822535,overall solid mechanics
7.498096688237533,last save love
7.497938457144897,pretty freaking great
7.497624597624597,ending really made
7.497593762205098,game overall could
7.497558770343581,feel quite easy
7.497545203670157,game getting harder
7.497520927709607,really wasnt expecting
7.497407902554961,gameplay really makes
7.497023809523809,orcs fight dirty
7.496952380952381,time itd take
7.496932074322267,time around combat
7.496865253898441,main character could
7.49655540433365,good sale price
7.496336996336996,actually stopped running
7.4963133640552995,hundred regular uruks
7.496204955211633,solid game probably
7.495912300260127,still decently fun
7.495906432748538,decent gets annoying
7.495448742746616,time would buy
7.495308544994327,felt satisfied enough
7.495248656641062,upgrade youll get
7.494920033512148,years im going
7.494891257995736,second time around
7.494782608695653,spent hours completing
7.494715447154471,good solid addition
7.494628822536837,many different games
7.4944600938967145,hours theres plenty
7.494311648607335,different game mode
7.494304791830322,developed around fighting
7.494252873563218,made learned skills
7.494213906424102,little bit dull
7.4941208089766835,quickly got pass
7.49407065203085,first started playing
7.493978321959053,quite difficult though
7.493961352657005,least worth checking
7.493939393939393,tolkien fans point
7.493935309973045,talion seems like
7.493827160493828,turns youre supposed
7.493827160493828,make allies stronger
7.493760569188823,game might feel
7.493735054997609,big lotr good
7.493600879604179,little dull despite
7.493452182869819,game lasted hours
7.493422420965058,batman game skip
7.493334508904955,little short like
7.493333333333333,record shows hours
7.493333333333333,long work hours
7.493333333333333,fall bout hours
7.493324549846289,really circles back
7.493286551399841,game worth far
7.493286551399841,game feels way
7.49326459268223,game several times
7.493236714975845,branding gets added
7.493054534563969,become somewhat boring
7.493041958041958,side missions focus
7.492891736454444,longer even though
7.492857142857143,talion jump onto
7.492600052544006,super game drags
7.492600052544005,mostly pointless game
7.492394179894179,unlock slaying orcs
7.492319659058227,story im going
7.492267329466998,last three achievements
7.492063492063492,captains read bosses
7.491911764705883,revenge tldr play
7.491891891891891,sure lacked something
7.491848050641376,main story right
7.491841883936081,good however must
7.4917576455231085,fun game took
7.491638795986622,fun definitely recommend
7.4916142557651995,achievement hunter though
7.491583359868922,game nothing else
7.491464510332435,alright nothing fancy
7.4913398563875955,fighting multiple enemies
7.491324200913242,probably wont bother
7.491209077866181,main mission objectives
7.4911628055804425,core game missions
7.490850970017636,make orcs fight
7.490785405071119,combat finishers end
7.490697405004633,say well actually
7.490612302087712,im still unsure
7.490612302087712,im still finding
7.490358980916152,much skill points
7.4903130946203085,doesnt match completely
7.490196078431373,save file ive
7.490136054421768,basic combat except
7.490131578947368,fighting felt fluid
7.49011207970112,understand thats lame
7.49006435006435,rather high level
7.48998778998779,still quite short
7.48989898989899,press button x
7.48974358974359,actually original itd
7.4897269912749795,normal story mode
7.489592172914691,actually worth playing
7.489560148383678,rather big world
7.489348131139176,still convincing enough
7.489010989010989,spoilers dont worry
7.488975049955087,really nice story
7.488647203353086,never even seen
7.488560283295524,might become repetitive
7.488520164046479,missions super boring
7.48840579710145,definitely worth buying
7.4883878026735164,core combat system
7.488358999834409,im really impressed
7.4883509239754575,bit weird game
7.488214087631724,solid b game
7.4881752701080435,fantastic combat makes
7.488095238095239,final showdown epic
7.488064407161356,also well implemented
7.487903116805882,complete side stuff
7.487878787878788,couple weeks ago
7.487820512820512,mordor totally rips
7.4877680934329245,good mechanics lore
7.487754540451293,couldnt get used
7.487734487734488,feels really rewarding
7.487669471715755,fight random uruks
7.487655213176385,much fun going
7.487631337048974,whole game expecting
7.487571129080564,become overpowered early
7.487547420965058,game time especially
7.487466781584429,mad max still
7.487449561637841,steal great game
7.48735632183908,add new things
7.487330712101355,great graphics lots
7.487301587301587,overly tedious early
7.487275508962256,really bad ass
7.487218045112781,extra activities set
7.4870879615055985,actual game rather
7.486416361416362,still didnt fix
7.4863387978142075,unrewarding im guessing
7.4863387978142075,expected im used
7.486233211233211,real boss fight
7.486197858087531,one pretty cheap
7.4861871657754016,time would play
7.486139955518242,sale id give
7.486111111111111,fight including archer
7.485945387094812,perhaps make things
7.48587951807229,hard time continuing
7.485714285714286,relatively short compared
7.4856973995271865,somewhat difficult without
7.4856300017524395,big steam sale
7.485492989597468,would rate around
7.485127667878638,first game sadly
7.484735675107947,main story features
7.484404761904762,hand took hours
7.4842388485306275,super fun game
7.484085106382979,long time buy
7.483985734762133,looked kinda fun
7.483964949902022,ill never play
7.48390955394351,similar fighting style
7.48375956284153,time could add
7.483643892339544,nearly years ago
7.48361329994823,decent game combat
7.4835822072664175,dont know anything
7.483529411764706,ive spend hours
7.483333333333334,friendly units ranking
7.4833333333333325,basic pc specs
7.483227336225278,youve done enough
7.483200537496224,game somewhat different
7.4830470604747905,game thats going
7.482954545454545,put almost hrs
7.482929534786196,good game fair
7.482806324110672,even random conversations
7.482758620689655,executing downed enemies
7.482683982683983,dominated every warchief
7.482568807339449,quite great content
7.482501434308663,well presented graphics
7.482501434308663,well made lots
7.482460545193687,good many aspects
7.482241228304508,great game controls
7.482142857142858,attack counter stun
7.482076409828704,much would suggest
7.481971444704364,kinda limited imo
7.481951871657754,occupied getting revenge
7.481821660926138,maneuver around walls
7.481656565656566,time really enjoy
7.4816337719298245,sloppy fighting controls
7.481570086833244,playthrough although repetitive
7.481538966900676,one last thing
7.481184668989547,skill points saved
7.480952380952381,humble bundle deal
7.480810234541577,besides playing around
7.480774962742176,memorable characters apart
7.480638330055967,enjoyable game however
7.48046928916494,way captains react
7.480286738351255,nemesis engine used
7.480186480186481,whole orc heirarchy
7.4800762300762305,come across something
7.480015151515152,gameplay time outside
7.479934925537856,get really annoying
7.479302987197725,never felt invested
7.479166666666666,repetitiveness itll hit
7.479004329004329,epic final battle
7.4787878787878785,middleearth related references
7.478772418058132,combat system ends
7.478730598669623,good gameplay perfect
7.478701597510916,new story characters
7.4785714285714295,stupidly easy content
7.478571428571429,easy mode towards
7.478469758682609,challenging looks amazing
7.47843137254902,sword rune dlc
7.478407960199005,finding enough hours
7.4783650925956,hard like yes
7.478318318318318,several hours look
7.478173341809705,ever expected got
7.478171828171828,dont even think
7.4780303030303035,would proudly rate
7.477922077922079,slightly repetitive tasks
7.477864992150707,fresh looking combat
7.4777430012171795,first last third
7.477721201452863,find good game
7.477476660012501,one could delay
7.477454407350869,im still going
7.477362111572638,dont even remember
7.477339901477832,nice looking world
7.477272727272727,killed countless times
7.477034701805344,never stopped great
7.477020202020202,really neat kills
7.476784601723892,bit repetitive maybe
7.476666666666667,use stealth attacks
7.476585781183482,make enemies stronger
7.476556776556777,tad short lots
7.476549053356282,well done wb
7.476518764254614,base games ending
7.476504824289635,mordor would feel
7.476078167115903,ranger like aragorn
7.476065338703895,mechanics ill also
7.476040353089533,replayability characters could
7.475786163522013,best lotr games
7.475741239892184,premium edition though
7.475661085348154,games main focus
7.475433739387228,sometimes gets frustrating
7.475399476392525,story goes though
7.475051975051976,two maps complement
7.475007300581801,lotr story maybe
7.475,ranger mode sneaking
7.474731663685152,gaming universe sometimes
7.474603174603175,others amazing graphics
7.474603174603175,gets quite monotonous
7.474424972617744,hard others even
7.474356366316566,first time playing
7.474340816188642,really fun gameplay
7.474340816188642,gameplay really fun
7.474325198742836,game wouldnt continue
7.47425557564798,may get bored
7.474025974025974,gud minor issues
7.474017054032791,two main issue
7.473803060062802,alright game wish
7.4737183152277495,become really immersed
7.473684210526315,story later later
7.473636922494917,map stuff like
7.47358024691358,spent first hours
7.473549506177211,good map design
7.473507712944333,theres lots goin
7.473501957241796,doesnt make sense
7.473497123854964,bit short though
7.4733333333333345,decently high rating
7.473236072447332,games im taking
7.473180903077365,word im going
7.473180903077365,rant im going
7.473106875156091,game awesome stuff
7.472902097902098,commanders player would
7.472829167316965,couldnt get enough
7.472719477337689,might get bored
7.47261663286004,must play definatly
7.472567914037969,bit repetative although
7.4725220857573795,think ive done
7.472442831215972,time less enemies
7.472323642100518,many amazing things
7.472313500310383,get orcs around
7.472187536468667,good story telling
7.471905635735423,really difficult since
7.471797526145352,pros fun killing
7.471698113207547,become quite unstoppable
7.471655997304582,find games like
7.471584699453552,id definately pick
7.471577780371105,main story arc
7.4715474209650585,deserves best game
7.4715474209650585,best polished game
7.4714285714285715,maximum potential lastly
7.471367995127737,game gameplay story
7.471080953793785,fun game start
7.470978269588824,much harder though
7.470593624359087,fun game yes
7.4705840407470285,time fighting uruks
7.470537319954958,otherwise impressive game
7.470537319954957,whole game turns
7.470537319954957,whole game otherwise
7.470536836435453,similar combat style
7.470441254651781,work really annoying
7.470323644741282,game even better
7.47027027027027,atmosphere feels right
7.470000000000001,forced stealth missions
7.469956344729485,enemies never seem
7.46993006993007,still really enjoy
7.4699057019887185,great game starts
7.469892473118279,lotr lore throughout
7.469892473118279,add lotr lore
7.469863919281557,really entertaining game
7.469744132014775,great gameplay mechanics
7.46973655607651,good story achievements
7.469687576474428,amazingly good fun
7.469508445792069,pretty fun beat
7.469499219747481,quite annoying like
7.469411500449236,like ten hours
7.469362745098039,beat ive killed
7.469307561597281,would also recommend
7.469289044289043,actually even fight
7.469230769230769,dark souls kind
7.469221628045156,really big fan
7.469138755980861,story without dlc
7.4691195397077745,play something else
7.468882332889368,dont complete games
7.468834852408659,nothing really expect
7.468591539179775,still play shadow
7.468472906403941,relatively short campaign
7.468333534584136,fun overall enough
7.468156862745098,play time hours
7.46809163059163,didnt really build
7.468031968031968,u dont kick
7.468031968031967,dont quite enjoy
7.467966933608887,feel quite finished
7.467909867909868,brand system still
7.467860096892355,go onto shadow
7.467377860235004,extremely frustrating every
7.46692621855796,lot easier theres
7.466911045943304,without bugs go
7.466666666666667,massive lotr nerd
7.466666666666667,fucking incredible compared
7.466652633942353,something amazing also
7.466620111731843,strong package overall
7.466497378768022,great beat em
7.466324200913242,via qte thats
7.466097676623992,super interesting attempting
7.466048100447768,tiny bit hard
7.465794483894205,fight get harder
7.465385675137074,good game starts
7.4653230065129375,less fun stronger
7.465057915057915,accomplish something easy
7.465038126430532,get boring since
7.464979591836735,long time finished
7.46494708994709,free weekend ends
7.464690993746785,always play games
7.464649601803088,games end game
7.464640255009108,addicting id say
7.464406581864862,lot although repetitive
7.4643278301886795,recent batman games
7.46431803490627,eventually play shadow
7.464285714285714,rpg xp elements
7.463983903420523,enemy luckily theres
7.463973314331154,bit weird though
7.463890203630422,game really simple
7.463611525086934,completion im afraid
7.463563728598606,understand yet hard
7.463379563360487,climbing around like
7.463212977498692,best combat ever
7.463119072708114,probably plays fine
7.4630906768837795,unlock new abilities
7.462272727272728,speak side missions
7.4621655662772985,whole time overall
7.462148962148962,killing orc captains
7.462121212121212,anticlimactic button prompts
7.461904761904762,generally wont notice
7.46189919893191,poor little orcs
7.461363636363636,dlc without getting
7.461186375813241,hours plus playing
7.46111111111111,least somewhat sneaky
7.4608754842061655,completing whole game
7.460791446531054,little bit repetitive
7.460786774334352,must say get
7.460758867712705,overall story keeps
7.460728248464097,games never see
7.460640732265446,played dlc yet
7.460627177700349,doesnt take long
7.46045799064667,map still amazing
7.460444444444445,time taking screenshots
7.460444444444445,time frame otherwise
7.4604363098539475,early game otherwise
7.4603318250377075,ever seen anyway
7.460265683947913,controls really well
7.460245098039215,put many hours
7.460052526090262,certain playstyles like
7.460000000000001,feels ok stealth
7.459717097170971,new one soon
7.459270516717325,optional quests available
7.45920097406722,great game challenging
7.459174311926605,much warlord control
7.459163059163059,really nicely polished
7.459163059163059,really needed unlockables
7.459069628798373,also good since
7.458942378948251,game play excellent
7.458942378948251,alright game play
7.458597362893049,slightly different game
7.458552631578947,feels super fluid
7.458419080215757,actually enjoyed playing
7.458333333333334,view fov configuration
7.457913351016799,world seemed huge
7.457769532955042,get added abilities
7.457717197153817,theres never actually
7.457685144124168,finish good time
7.457354633452921,get revenge later
7.457261706679343,game recently stop
7.457207207207206,rather low expectations
7.457188305633262,remotely challenging thing
7.457125610891074,fun game movement
7.457092665788318,really worth noting
7.456802727907112,bad ass game
7.456790824437883,fast travel makes
7.456734006734006,havent even completed
7.456622047830729,game far enough
7.456487341772152,feel fluid natural
7.4564620564620565,still havent completed
7.4564393939393945,enjoyable gameplay except
7.456162805580442,game spoilers ahead
7.456162805580442,core game however
7.4558352402746,feels super rushed
7.455439616832022,get sure look
7.455357142857142,slashing orcs cinematics
7.455357142857142,randomly generated orcs
7.455296167247386,talion main character
7.455296167247386,main character talion
7.455256259604085,actually fun rather
7.455182072829132,move forward according
7.454664304081941,whole game took
7.454603174603175,somewhat short plenty
7.454561240713909,though im enjoying
7.454545454545455,many bugs cons
7.45447409733124,extremely lengthy shadow
7.454330393611524,smooth good story
7.454249390456287,bit repetitive especially
7.454166666666667,purely performance review
7.454138755980861,best story missions
7.454022988505747,added new things
7.453960511033682,doesnt take hours
7.453728937728938,dont spend time
7.453128321242087,play going around
7.453101020131805,story wasnt fantastic
7.453051643192488,wont last long
7.452447552447552,actuall finishing battle
7.45231725354212,well end game
7.452175992348159,many different combos
7.452050565619147,sense though game
7.45197666318356,bit getting used
7.451715265866209,purchase even though
7.451715265866209,ai even though
7.451591340348456,getting collectibles arent
7.451518168242908,explore good combat
7.4512820512820515,new gaming mouse
7.451173113506658,super well made
7.451083935519733,pretty intuitive lots
7.450980392156863,three gripes arent
7.450980392156863,micro transactions arent
7.45057489247813,much better though
7.450517848128257,game goes hard
7.4505050505050505,cant really tell
7.450350782514841,much longer heres
7.450344912540034,lot easier even
7.450306023090834,feel talion becoming
7.450202634245188,becomes ridiculously easy
7.450101419878296,many positive things
7.450007417297137,captains also fall
7.45,updated menu navigation
7.449925799343436,game interesting however
7.4497534319605485,im always improving
7.44963144963145,rather limited playtime
7.449563015600752,takes like mins
7.44953802416489,definitely see playing
7.449235474006116,overwhelming great value
7.449201694362985,spoiler cant wait
7.449169798587436,game actually works
7.448867048867049,wall really fast
7.448867048867049,never really liked
7.448863636363637,would say wait
7.448850246375777,grinding going around
7.448816523443389,cant imagine playing
7.4487234364389465,game type buy
7.448571428571428,perfect sized sandbox
7.448518061129978,quickly get used
7.4484191530031945,story expecting uruks
7.448233250010594,little bit like
7.447931184802696,game isnt one
7.447770803154675,isnt much stuff
7.447495361781076,batmans combat style
7.447470554486856,fairly hard sidemissions
7.447442528735632,abilities perfect storyline
7.447429204239835,sometimes extremely clunky
7.447417979610751,hard time finishing
7.4473718848718855,tldr interesting mechanics
7.447222222222222,five bucks part
7.446864594894562,games many aspects
7.446808510638298,gamewhich isnt difficult
7.446611721611722,honestly didnt think
7.446327312534208,bit short unless
7.446222836733651,fun fighting uruks
7.446220311946119,might say shadow
7.44589249774916,good game entertaining
7.445857737034208,rings really kept
7.445839456736193,youre good enough
7.445771619684663,ending seemed rushed
7.445278376818639,main objectives thats
7.445208518189885,combat mind control
7.445157756633167,im still working
7.445064527380537,could completely ignore
7.444847206239611,get really skilled
7.444804054393096,youll probably see
7.444690278107915,move game time
7.444637294170005,little replay value
7.444444444444445,seems almost lazy
7.444289497408159,bit longer tho
7.444203683640303,actually incredible theres
7.444164053825099,must play game
7.444019748367574,leaders fun aspect
7.443868035133498,fun game gameplay
7.4437665373648105,took well enough
7.443667443667444,qtes nevertheless still
7.443648763853368,weapon sword bow
7.443603935878715,since finished game
7.443585812375842,flowing much like
7.443452380952381,qte final bosses
7.443342151675486,first view may
7.443183031731103,year old game
7.443002984669651,ending didnt make
7.442857142857143,tedious bonus points
7.442774206925151,ending sucks though
7.442750602186399,pretty short past
7.4426793013749535,still worth picking
7.442628034733298,awesome story although
7.44260986170681,also works well
7.442579642579643,really cool idea
7.44245283018868,best graphic games
7.442432446780273,amazing fun rest
7.442428785607197,finding things worth
7.442416154936231,campaign missions probably
7.442402831886321,little rushed like
7.442312925170068,finished within hours
7.442307692307692,obnoxious shield orc
7.442084942084942,never forget however
7.442040388145818,difficulty doesnt go
7.441902983623137,different difficulties story
7.441885187810064,sword well thanks
7.4418164157357936,redo theres things
7.441740215864918,fun many things
7.441478129713424,problems ive noticed
7.4412028329521105,also fun overall
7.441116446578631,rings atmosphere combat
7.441105575610932,game youre going
7.440747904577692,dollar price point
7.440717029449424,lotr fan maybe
7.440613026819923,bit cheesy compared
7.44047619047619,actual fight honestly
7.440356744704571,still fun taking
7.440342127842127,killing orcs rather
7.440098066490473,ending missions get
7.440086782376502,also didnt help
7.439982347749338,whole sprinting thing
7.439982347749337,whole thing made
7.4399699645479185,love story games
7.439875389408099,little adventures throughout
7.439761904761904,done within hours
7.439159513786379,playing som shadow
7.4390919158361015,opinion everything looks
7.439076923076923,long time since
7.438914875383847,story telling playing
7.438668829143534,doesnt cons way
7.438574626865671,given enough time
7.438311688311688,talion minor niggles
7.438214087631725,brand new game
7.438095238095238,second world opens
7.4380152187698165,well start walking
7.437777777777778,taking roughly hours
7.4375,fine detail put
7.4375,deep discount given
7.437253233727605,could get hours
7.437091503267974,rings universe taking
7.436778036778037,really entertaining edit
7.43668348655561,dlcs arent worth
7.436559139784946,lore scattered throughout
7.436515353805073,also quite easy
7.436446431528399,could really expand
7.436330650481594,anymore even though
7.43627774115579,two different kinds
7.436117128177491,also great ending
7.436034115138593,goofing around took
7.435982466171145,wasnt really focused
7.4355990754570565,doesnt feel right
7.435574229691877,ran max graphics
7.435132855138727,game play may
7.435049019607844,achievements impossible tldr
7.4350000000000005,executions stealth kills
7.434822225246888,awesome go get
7.434578205724486,feel powerful though
7.4345187350302435,many uruk captains
7.434510383928021,awesome game addicted
7.434411500449237,like reaction commands
7.4344107980471605,never got boring
7.434203168685928,combined two things
7.434048982366498,story im usually
7.4339517211566895,extremely fun hours
7.433844638333802,compelling story makes
7.433838044106922,fun fighting orcs
7.4334335839599,using stealth lots
7.43336807800658,game one thing
7.433085882503519,game constantly reminds
7.433024721757116,orc army maybe
7.432993204097588,game isnt bad
7.432828282828282,quality especially later
7.432809394760614,completed main character
7.432520604395604,controls dont listen
7.432467532467532,saving clones boring
7.432409585416054,extra campaigns overall
7.432385796022158,got insane replayability
7.432326007326007,replay value better
7.432263814616755,loved every minute
7.432070707070707,army building part
7.431951683627037,fights alot easier
7.43194344076697,fairly interesting even
7.431728336495889,go ive beat
7.431642058895505,always come back
7.43134412324736,much depth though
7.431286549707602,hour mark fighting
7.431219168428471,movement system everything
7.4311224489795915,remaining war chiefs
7.431037008104678,extremely repetitive unfortunately
7.431008257279444,certain small sections
7.431002308905703,nice fun game
7.430983624650925,overall nice game
7.430967570441254,really start enjoying
7.430833333333333,put almost hours
7.430783242258652,im quite lazy
7.430657268111142,one soon still
7.430450697780829,go ahead buy
7.4303709503768225,addictive game play
7.430235287214693,fun stuff towards
7.43018332605849,occasionally things get
7.429902343585997,little weird though
7.429855394883203,stealth kill enemies
7.429757343550447,unlock abilities ahead
7.429617921892702,game extremely enjoyable
7.429590017825312,legends ive wanted
7.429491346198704,game also manages
7.429228243021346,tough specially abilities
7.429138755980862,actual story missions
7.429126947603708,good combatsystem like
7.42911790911791,never ending unless
7.429112554112555,counter every attack
7.428995179829441,quick enemies respawn
7.428959308728913,bit longer though
7.428860978203083,story part tho
7.428719502884398,feel thats enough
7.4287158746208295,mind controlling everything
